PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
242,24|2,1.242000.800,דרכים ומדרכות בעלים,Ownership roads and pavements,,,800357,1202892
242,24|2,1.242000.990,השתתפות הממשלה כבישי,Goverment participation in roads,,,,
244,24|2,1.244000.990,בטיחות בדרכים השתת' ממשלה,Road safety - government participation,,,100000,99450
245,24|2,1.245000.800,אגרות תיעול קרקע,Land tunneling tolls,,,631518,631518
247,24|2,1.247000.290,בריכת שחיה יגור,Yagur swimming pool,,,585000,579182
01,247|24|2,1.247001.290,מזנון בריכת יגור,Yagur swimming pool cafeteria,,,150000,204443.45
2473,247|24|2,1.247300.290,בריכת אפק מנויים וכרטיסים,Afek swimming pool subscriptions and tickets,,,3600000,3390882.71
2473,247|24|2,1.247300.650,בריכת אפק-דמי שימוש,Afek swimming pool usage fees,,,290000,290000
2473,247|24|2,1.247300.730,מתקני כושר נגישים -ביטוח לאומי,Accessible fitness facilities - National insurance,,,,
01,2473|247|24|2,1.247301.290,מזנון בריכת אפק,Afek swimming pool cafeteria,,,520000,517237.7
248,24|2,1.248000.730,ש.ק.בטוח לאומי,??? national insurance,,,1300000,1725937.34
248,24|2,1.248000.800,חברה קדישא- העברה מקרן,Hevra Kadisha - transfer from fund,,,,878059
01,248|24|2,1.248001.290,חברה קדישא - אגרת ש.קבורה,Hevra Kadisha - burial toll,,,55000,50776.1
03,248|24|2,1.248003.290,בית עלמין אחוזות קבר,Cemetary crypts,,,,
251,25|2,1.251000.290,יום עצמאות,Independence day,,,6000,24500
269,26|2,1.269000.662,הכנסות ריבית ודיבידנד,income interest and dividend,,,,98343.34
01,269|26|2,1.269001.662,תשלום עבור הוצא שיקים,Cheque-issueing payment,,,,13.8
02,269|26|2,1.269001.690,החזר בטוחים,Insurances refund,,,,150720
04,269|26|2,1.269002.690,הכנסות מכרזים,Bids income,,,,69900
04,269|26|2,1.269004.690,הכנסות שונות,Misc. income,,,,490032.75
05,269|26|2,1.269005.690,אגרות בית משפט- החזרים מתושבים 1,Court tolls - citizens' refunds,,,100000,98104.39
281,28|2,1.281000.290,שוק עירוני - הכנסות,City market - income,,,75000,43480
281,28|2,1.281000.291,פיקוח-קנסות כלבים,Dog fines,,,4000,7732.5
281,28|2,1.281000.690,הכנסות מתווי חניה שנתיים,Yearly parking ??? income,,,,
281,28|2,1.281000.695,מדחנים - חוק עזר חניה,Parking meters - parking municipal law,,,,
282,28|2,1.282000.640,פיקוח-קנסות חניה,Parking fines,,,2100000,1799793.94
282,28|2,1.282000.650,פיקוח-קנסות עישון מקומות ציבוריים,Public smoking fines,,,24000,
282,28|2,1.282000.690,בית משפט מקומי קריות,Local court krayot,,,406000,721537.94
3122,312|31|3,1.312200.410,גני ילדים ביטוח תלמידים,Kindergartens - pupils' insurance,,,9000,7413.55
3122,312|31|3,1.312200.920,גני חובה עוזרות גננות מ' החינוך,"Kindergartens - teacher assistants, ministry of education",,,1589251,1533399.49
3122,312|31|3,1.312200.921,חומרים הורים גני ילד,Parental material Kindergartens,,,20583,5833.1
3122,312|31|3,1.312200.922,גני ט. חובה- גננות מ' החינוך,"Kindergartens - teachers, ministry of education",,,1876294,2014866.5
3123,312|31|3,1.312300.410,גני ילדים טרום חובה עצמיות,Kindergartens - ???,,,2400000,2598723.29
3123,312|31|3,1.312300.420,"גנ""י טרום חובה ביטוח",Kindergartens - insurance,,,,11966.1
3123,312|31|3,1.312300.920,גני טרום חובה השת' מ.חינוך,Kindergartens - Ministry of Education participation,,,215002,496678.65
3123,312|31|3,1.312300.921,גנים חינוך מיוחד,Kindergartens special education,,,21300,18860.4
04,3123|312|31|3,1.312304.920,גני ילדים PDD מ' החינוך,Kindergartens PDD ministry of education,,,,
3124,312|31|3,1.312400.420,"גיל הרך צו""ש דמי רישום",Toddlers ??? application fee,,,,
3124,312|31|3,1.312400.490,גיל הרך צור שלום,Toddlers Zur Shalom,,,,6323.33
3124,312|31|3,1.312400.930,"גיל הרך צו""ש השתת' ממשלה",Toddlers Zur Shalom - government participation,,,,15343
3124,312|31|3,1.312400.931,"גיל הרך צו""ש מ.רווחה",Toddlers Zur Shalom Ministry of Welfare,,,,
02,3124|312|31|3,1.312402.420,גיל הרך פרפר מ.רווחה,"Toddlers - PARPAR, Ministry of Welfare",,,,45895.75
02,3124|312|31|3,1.312402.490,גיל הרך פרפר,Toddlers - PARPAR,,,684084,64741.06
02,3124|312|31|3,1.312402.700,"פרפר - השתת' מתנ""ס ביאליק",PARPAR - Bialik community center participation,,,,565658
02,3124|312|31|3,1.312402.930,גיל הרך פרפר השתת' ממשלה,"Toddlers - PARPAR, government participation",,,,
3128,312|31|3,1.312800.420,"קייטנות גנ""י הכנסות",Summer camp kindergartens income,,,93000,80920.02
3132,312|31|3,1.313200.410,"בתי""ס - הכנסות עצמיות",Schools - own income,,,1700,660.88
3132,312|31|3,1.313200.420,מחשב לכל ילד השתת' הורים,Computer-per-child - parent participation,,,7800,
3132,312|31|3,1.313200.430,"בתי""ס א.תלמידי חוץ",Schools - external pupils,,,232000,78306
3132,312|31|3,1.313200.440,השאלת ספרים השתת' הורים,Book loans - parents participation,,,,
3132,312|31|3,1.313200.490,"בתי""ס ביטוח תלמידים",Schools - pupils insurance,,,93000,74680.57
3132,312|31|3,1.313200.730,מ.ליקויי ראיה השתת' בל',Visually impaired - participation in studies,,,7000,
3132,312|31|3,1.313200.920,"בת""יס השתת' שרתים",Schools - janitors participation,,,1470520,1544292.06
3132,312|31|3,1.313200.921,"בתי""ס - מרכיבי בטחון מצי'נג מ.חינוך","Schools - security components,  Ministry of Education matching",,,50000,126784
3132,312|31|3,1.313200.922,"בתי""ס - מרפאת שיניים מ.חינוך","Schools - dental clinic, Ministry of Education",,,,36470
3132,312|31|3,1.313200.923,טיולים - השתתפות ממשלה,Field trips - government praticipation,,,,
01,3132|313|31|3,1.313201.920,"בתי""ס יסוד. השתת' מזכירים",Elementary Schools - secretary participation,,,470230,495615.02
01,3132|313|31|3,1.313201.921,"בתי""ס הכנסות מיוחדות  מ.החינוך",Schools special income Min. of Education,,,,123321
02,3132|313|31|3,1.313202.920,אגרת שכפול יסודי,Elementary duplication tool,,,40672,39737.5
03,3132|313|31|3,1.313203.920,סל תלמיד עולה,Immigrant student package,,,2248,10202
04,3132|313|31|3,1.313204.430,PDD תלמידי חוץ קדימה,PDD foreign students kadima???,,,306556,297826
04,3132|313|31|3,1.313204.730,"PDD הכנסות ב""ל",PDD National incurance income,,,73328,42734
04,3132|313|31|3,1.313204.920,"חומרים הורים-בתי""ס",Parental MAterial - Schools,,,71220,82028.65
04,3132|313|31|3,1.313204.921,"PDD הזנת יוח""א",PDD ???,,,61089,61235.2
04,3132|313|31|3,1.313204.922,PDD הוצ' נלוות,PDD accompaniying expenditures.,,,51875,35625
04,3132|313|31|3,1.313204.923,PDD העשרה,PDD extra-corriculum,,,27307,17850.4
04,3132|313|31|3,1.313204.925,PDD שכר,PDD wage,,,554794,720776.65
07,3132|313|31|3,1.313207.490,שיפוצי קיץ עצמיות,Summer renovations ???,,,,
07,3132|313|31|3,1.313207.92,"שיפוצים בתי""ס - השתת' מ.חינוך",School renovation - Ministry of Education participation,,,90000,218387
3133,313|31|3,1.313300.490,"פנימיות יום הכנסות מיל""ת",Boarding school - ??? income,,,,4760
3133,313|31|3,1.313300.491,פנימיות יום השתת' הורים עירייה,Boarding school - city hall parents participation,,,,87865
3133,313|31|3,1.313300.920,פנימיות יום השתת' מ.חינוך,Boarding school - Ministry of Education participation,,,,
02,3133|313|31|3,1.313302.490,תבור וחרמון-השתת' הורים,Tavor & Hermon - parents participation,,,26000,27850
02,3133|313|31|3,1.313302.920,מועדוניות משותפות מ. חינוך,Shared after-school child care facility - ministry of education,,,153000,215576.75
02,3133|313|31|3,1.313302.930,מועדוניות משותפות מ. רווחה,Shared after-school child care facility - ministry of welfare,,,109000,112470
3134,313|31|3,1.313400.920,השתת.הממשלה יוזמות,Initiatives - government participation,,,42000,61500
3136,313|31|3,1.313600.490,הכנסות עצמיות- סייעות,Own income - assistants,,,,77504.16
3136,313|31|3,1.313600.920,חינוך מיוחד השתת' ממשלה,Special education - government participation,,,1014045,1146128.9
3136,313|31|3,1.313600.921,חינוך מיוחד-חוק שילוב סיי,Special education - ??? integration law,,,300758,489015.68
3138,313|31|3,1.313800.400,קייטנות - הכנסות,Summer-camps - income,,,226000,
314,31|3,1.314000.700,"חט""ב/אורט השתתפות",Junior-High/ORT participation,,,33895337,33895337
314,31|3,1.314000.921, הכנסות מ.חינוך אורט,ORT ministry of Education income,,,,
06,314|31|3,1.314006.410,אורט מרכז למידה-הכנסות הורים,ORT learning center - Parent income,,,,
3168,,1.316800.440,מלגות- השתת' מוסדות,Scholarships - inst. participation,,,40000,40000
3171,,1.317100.490,שמירה במוסדות חנוך,Educational inst. guarding,,,467362,455480.04
3171,,1.317100.920,"קב""ט שמירה ובטחון מוסדות ח",Security officer and educational inst. security,,,75000,86497.85
3173,,1.317300.490,"שפ""י - הכנסות עצמיות הורים",SHEFI - parents self-income,,,25000,32120
3173,,1.317300.491,"שפ""י - הכנסות מאבחונים",??? - diagnostics income,,,,13200.1
3173,,1.317300.920,פסיכולוגי השת.הממשלה,Psychologists - government participation,,,868862,987756.48
3173,,1.317300.921,"שפ""י הדרכות ואבחונים",SHEFI - training and diagnostics,,,81564,90985.38
3176,,1.317600.920,טיפול בפרט,Individual car,,,6000,4541
02,3176|317|31|3,1.317602.490,(לא פעיל) שיקום שכונות,Neighborhood rehabilitation (inactive),,,15000,3908.34
10,3176|317|31|3,1.317610.920,רווחה חינוכית השתת' ממשלה,Educational welfare - government participation,,,182000,279285
3177,,1.317700.920,"קב""סים - השתת' מ.החינוך",??? - Ministry of education participation,,,245560,285186.19
3178,,1.317800.490,החזר נסיעות תלמידים,Pupils fares refund,,,,23544
3178,,1.317800.920,הסעות ילדים השתת' מ.חינוך,Children's fare - Ministry of Education participation,,,998794,1560094.9
3179,,1.317900.920,שגרירים מפתח הלב,Mafte'ach Halev Ambassadors,,,3200,2484
322,,1.322000.420,ריקודי עם אפק,Afek folk dancing,,,3000,1000
322,,1.322000.490,בית חן פעולות תרבות,Bet Chen - culture activity,,,,
322,,1.322000.640,בית חן הכנסות שכירות,Bet Chen - leasing income,,,120000,150925
322,,1.322000.920,תרבות - השתת' ממשלה,Culture - government participation,,,,42000
02,322|32|3,1.322002.420,בית חן- לא פעיל,Bet Chen - inactive,,,,2000
03,322|32|3,1.322003.420,צעירי ביאליק הכנסות הורים,Bialik youth parents income,,,63000,38464
03,322|32|3,1.322003.490,צעירי ביאליק הכנסות מהופעות,Bialik youth shows income,,,,
03,322|32|3,1.322003.990,צעירי ביאליק השתת' ממשלה,Bialik youth - government participation,,,,25000
05,322|32|3,1.322005.420,סל תרבות,Culture ???,,,200000,238856
07,322|32|3,1.322007.420,פסטיבל ביאליק,Bialik festival,,,,10000
07,322|32|3,1.322007.990,פסטיבל השתת'  ממשלה,Festival - government participation,,,,
08,322|32|3,1.322008.420,"תערוכות,אירועים וירידים הכנסות","Exhibition, fairs, events income",,,2300,
16,322|32|3,1.322016.420,שבת אומנים,Artists' Shabbat,,,1225,300
17,322|32|3,1.322017.420,מעמד האישה - הכנסות,Women's Stature - income,,,10000,
18,322|32|3,1.322018.420,גימלאים,Veterans,,,,9480
20,322|32|3,1.322020.900,להקה אתיופית השתת' מ,Ethiopian band - government participation,,,,1580
323,,1.323000.420,ספריה עירונית הכנסות,Municipal library income,,,,17408
323,,1.323000.490,ספריה-הכנ' ממכירת ספרים,Library - books sale income,,,,4943.5
324,,1.324000.420,מרכז קהיל צור שלום הכנסות,Community center Zur Shalom - income,,,155000,217440.5
324,,1.324000.700,"מתנ""ס צו""ש - השתת' רשת המתנסי""ם",Community center Zur Shalom - community cetnters' authority participation,,,,
324,,1.324000.950,השת.הממשלה במ.קהיל.צ,Community center Zur Shalom - government participation,,,,11821
01,324|32|3,1.324001.420,מועדון דן הכנסות,Dan club - income,,,150000,144492
01,324|32|3,1.324001.700,"מועדון דן - השתת' רשת המתנסי""ם",Dan club - community centers authority participation,,,,
02,324|32|3,1.324002.420,מועדון עופרים הכנסות,Ofarim club - income,,,,6655
03,324|32|3,1.324003.420,"חוגים בה""ס ביאליק",Bialik school group activities (Hugim),,,32000,17530
04,324|32|3,1.324004.420,צהרונים הכנסות,Afternoon child care facilities - income,,,1350000,2174933.49
04,324|32|3,1.324004.710,"צהרונים - השתת' מתנ""ס ביאליק",??? - Bialik community center participation,,,,3536
04,324|32|3,1.324004.990,"הכנסות ממשרד התמ""ת צהרונים",Afternoon child care facilities - Ministry of Industry income,,,50000,
05,324|32|3,1.324005.420,מועדון ברנר הכנסות,Brenner club income,,,11000,4950
05,324|32|3,1.324005.930,מועדון ברנר- השתת' מ' רווחה,Brener Club - Ministry of Welfare,,,,
06,324|32|3,1.324006.420,"חוגים ב""ס קדימה",Kadima school ???,,,1400,
09,324|32|3,1.324009.420,מועדון גאולים הכנסות,Geulim club income,,,7000,7930
3264,,1.326400.420,בית כץ פעולות תרבות,Bet Katz - cultural activity,,,360000,296161.2
06,3264|326|32|3,1.326406.420,אשכול פיס הכנסות,Eshkol Payis - income,,,210000,264691.13
06,3264|326|32|3,1.326406.700,אשכול פיס - השתת' רשת המתנסים,Eshkol Payis - community center network participation,,,,
06,3264|326|32|3,1.326406.920,אשכול פיס השתת' מ.חינוך,Eshkol Payis - Ministry of Education participation,,,340000,372774
06,3264|326|32|3,1.326406.990,אשכול פיס משרד המדע,Eshkol Payis - Ministry of Science,,,,90000
08,3264|326|32|3,1.326408.420,רב תכליתי-הכנסות מפעולות,Multi-purpose - activity income,,,,6150
08,3264|326|32|3,1.326408.430,רב תכליתי - השתת' אורט,Multi-purpose - ORT participation,,,,120000
08,3264|326|32|3,1.326408.700,"רב תכליתי השתת' רשת המתנסי""ם",Multi-purpose - Community centers authority participation,,,,12012
08,3264|326|32|3,1.326408.900,רב תכליתי - הכנסות ממשלה,Multi-purpose - government income,,,,40000
327,,1.327000.420,תרבות תורנית הכנסות עצמיות,Observant culture - own income,,,,11570
327,,1.327000.920,תרבות תורנית - משרד החינוך,Observant culture - Ministry of Education,,,20000,26615
3282,,1.328200.490,קידום נוער הכנסות,Youth advancement - incom,,,,5000
3282,,1.328200.491,מועצת נוער - הכנסות,Youth council - income,,,,
3282,,1.328200.920,קידום נוער -  משרד החינוך,Youth advancement - Ministry of Education,,,100000,84361.1
3285,328|32|3,1.328500.920,נוער- השתת' מ' החינוך,Youth - Ministry of Education participation,,,,
3292,329|32|3,1.329200.650,מגרשי ספורט-דמי שימוש,Sport courts - usage fee,,,297513,297513
3293,329|32|3,1.329300.420,"אולמות ספורט- הכנסות משכ""ד",Sports halls - rent income,,,,6800
3293,329|32|3,1.329300.421,אולמות ספורט - פינג פונג,Sports halls - ping pong,,,,
3293,329|32|3,1.329300.650,אולמות ספורט-דמי שימוש,Sports halls - usage fee,,,302447,302447
3293,329|32|3,1.329300.960,ספורט השתת' משרד המדע,Sport - Ministry of Science participation,,,100000,65588
02,3293|329|32|3,1.329302.420,צעדה ומירוץ - הכנסות,Race and March- income,,,6500,
03,3293|329|32|3,1.329303.420,טורנירים בספורט,Sport tournaments,,,,51814
03,3293|329|32|3,1.329303.920,יוזמות ספורט- מצ'ינג,Sport initiatives - matching,,,,
09,3293|329|32|3,1.329909.420,הכנסות ערוני התעמלות,Gymnastics - municipal income,,,,167637.8
341,,1.341000.930,שכר עובדי לשכת הרווחה,Welfare clinic workers wage,,,1983200,2152643
3422,,1.342200.690,צרכים מיוחדים,Special needs,,,,1380
3422,,1.342200.930,צרכים מיוחדים השת.הממשלה,Special needs - government participation,,,412500,280643
3424,,1.342400.490,מרכזי טיפול במשפחה-השתת',Family care centers - government participation,,,12000,23743.5
3424,,1.342400.930,מרכזי טיפול משפחה,Family care centers,,,90750,215337
01,3424|342|34|3,1.342401.490,תחנה לטיפול במשפחה - השתת' הורים,Family care station - parents participation,,,,
01,3424|342|34|3,1.342401.930,תחנה לטיפול במשפחה,Family care station,,,,
3435,,1.343500.490,סיגליות וקדימה השתת' הורים,Sigaliyot and Kadima - parents participation,,,30000,22811
3435,,1.343500.930,סיגליות וקדימה מ.רווחה,Sigaliyot and Kadima - Ministry of Welfare,,,150000,281895
01,3435|343|34|3,1.343501.930,פעולות קהילתיות לילד מ.רווחה,Child community actions - Ministry of Welfare,,,154650,199837
3438,,1.343800.490,החזקת ילדים בפנימיות,Keeping children in boarding schools ,,,110000,138424
3438,,1.343800.930,החזקת ילדים בפנימיות,Keeping children in boarding schools ,,,1470677,1915103
01,3438|343|34|3,1.343801.930,תוכנית עם הפנים לקהילה,"""Facing the Community"" program",,,112500,167994
3439,,1.343900.690,מעונות יום השתת' הורים,Day cares - parents participation,,,,
01,3439|343|34|3,1.343901.930,ילדים במעונות יום,Children in day cares,,,135000,1018526.25
3443,,1.344300.690,אחזקת זקנים במעונות השתת' תושבים,,,,102500,311062.58
3443,,1.344300.930,אחזקת זקנים במעונות,,,,937000,812037
3444,,1.344400.490,שרותים קהילתיים לזקן,,,,,3308
3444,,1.344400.930,שרותים קהילתיים לזקן,,,,239504,397480
01,3444|344|34|3,1.344401.930,חסידי אומות העולם-הש,Righteous Gentiles,,,20250,23363
02,3444|344|34|3,1.344402.930,מועדונים לזקנים,Clubs for the elderly,,,119000,177791
3445,,1.344500.930,מסגרות יומיות לזקן,Daily activities for the elderly,,,216400,181022
3446,344|34|3,1.344600.490,קשישים - עזרה ביתית,"Elderly, help at home",,,5000,3146.5
3451,,1.345100.690,מפגרים - השתתפות הורים,"Retards, parents participation",,,2000,5406
3451,,1.345100.930,מפגרים- השתת' מ' רווחה,"Retards, Ministry of Welfare participation",,,5074094,4704168
01,3451|345|34|3,1.345101.930,אוטיסטים,Otistics,,,298023,847777
3452,,1.345200.490,מפגרים מסגרות יום-השתת' הורים,"Retards daily activities, parents participation",,,850,4937
3452,,1.345200.930,מפגרים במעונות,Retards in dormitories,,,425957,470505
3453,,1.345300.490,מפגרים הסעות - השתת' הורים,"Retards Transportation, Parents costs",,,12500,17420
3453,,1.345300.930,מפגרים - שירותים תומכים,,,,67934,129993
3463,,1.346300.930,עוורים - השתת' מ' רווחה,Blind- Ministry of Welfare participation,,,31500,77647
3464,,1.346400.930,עוורים- מפעלי שיקום,Blind rehabilitation and training employment center,,,144000,130476
3465,,1.346500.490,אחזקת נכים בפנימיות-השת' העירייה,,,,,7668
3465,,1.346500.930,נכים בפנימיות,,,,2064750,2281733
3466,,1.346600.930,מוגבלים,,,,148924,188820
3467,,1.346700.490,הסעות נכים השתת' הורים,,,,,240
3467,,1.346700.930,הסעות נכים,,,,36750,40878
01,3467|346|34|3,1.346701.490,מעון שחר- הכנסות עצמיות,,,,82500,145397
01,3467|346|34|3,1.346701.930,מעון שחר נכים,,,,,
02,3467|346|34|3,1.346702.930,תוכניות שיקום לנכים,,,,,
3468,346|34|3,1.346800.930,מרכזי יום שיקומיים,,,,356916,401726
02,3468|346|34|3,1.346802.930,נכים שיקום,,,,40650,14287
3471,,1.347100.930,נערות במצוקה,,,,52500,37444
01,3471|347|34|3,1.347101.490,טיפול בנוער ובצעירים,,,,,
01,3471|347|34|3,1.347101.930,טיפול בנוער ובצעירים,,,,30000,14089
3472,347|34|3,1.347200.930,חסות ארצי ומקומי,,,,,
3473,,1.347300.490,מלחמה בסמים,,,,,
3473,,1.347300.930,מלחמה בסמים - משרד הרווחה,,,,59500,52971
3474,,1.347400.930,ילדים במפתנים ממשלתי,,,,97500,81966
3482,348|34|3,1.348200.930,קהילה- נפגעי תאונות דרכים,,,,,
3483,,1.348300.920,מתנדבים - משרד החינוך,,,,,
3483,,1.348300.930,מתנדבים - משרד הרווחה,,,,,2928
3484,,1.348400.930,"שי""ל",Citizens Advice Bureau,,,,975
349,,1.349000.490,טיפול בעולים  - השתת' הורים,New immigrants activities - income from particpators,,,,242
349,,1.349000.930,טפול עולים,New immigrants activities,,,,
36,,1.360000.690,קליטה הכנסות עצמיות,Departmnet of Absorption- municipal income ,,,30000,27115
36,,1.360000.700,קהילה אתיופית - תרומות,Ethiopian comunity- donation,,,,
36,,1.360000.910,השתתפות ממשלה,Governmnet funding,,,,5585
36,,1.360000.950,השת. מ.הקליטה עולים פרוייקטים,M. Absorption funding- New imigrant projects,,,213000,221664
36,,1.360000.951,מצ'ינג קהילה אתיופית -  מ.קליטה,Ethiopian comunity- matching by m,,,,
37,,1.370000.490,איכות הסביבה-הכנסות עצמיות, environmental department-municipal income,,,,
37,,1.370000.900,איכות הסביבה-השתת' המשרד, environmental department-government funding,,,160000,129965
4131,,1.413100.210,מים כללי צריכה שוטפת,Water - genral usage,,,13000000,15658805.36
4132,,1.413200.210,מים פיגורים,water-Arrears,,,1800000,1030888.4
4133,413|41|4,1.413300.210,אגרות מדי מים,Water meter fees,,,30000,49710.91
4133,413|41|4,1.413300.290,מים - היטל בצורת,Water -Drought fee,,,,17188.8
4133,413|41|4,1.413300.295,מים- השתת' רשות המים,Water authority funding,,,,
4133,413|41|4,1.413300.800,אגרות מים בעלים,Water- house owner fees,,,704713,704713
433,,1.433000.640,הכנסות משכירות,Water-rental income,,,525000,291652.39
472,,1.472000.210,אגרות ביוב שוטף,Water- Sewerage fees-genral,,,6000000,5927300.18
472,,1.472000.800,אגרות ביוב בעלים,,,,595743,595743
4722,472|47|4,1.472200.210,ביוב פגורים,,,,700000,660402.33
474,,1.474000.210,השתתפות עירית שפרעם ת.שאיבה,,,,600000,562904.33
474,,1.474000.220,השתת' עיריית חיפה(ת.שאיבה),,,,54000,54000
474,,1.474000.800,השתתפות תאגיד מים וביוב,,,,,
474,,1.474000.810,תאגיד מים-הלוואת בעלים,,,,,
513,,1.513000.662,הכנסות משנים קודמות,,,,,646678.27
5911,591|59|5,1.591100.910,מענק לכיסוי גרעון,,,,,
594,59|5,1.594000.490,רווחת העובד - הכנסות,Employee wellfare - income,,,,
594,59|5,1.594000.990,"הכנסות בצ""מ משרדי ממשלה",,,,,27825.25
6111,,1.611100.110,ראש הרשות וסגניו - שכר,,,,1122222,1161265.81
6111,,1.611100.120,תוספות שאינן נכללות,,,,,
6111,,1.611100.181,שכר הפרשות סוציאליות,,,,,
6111,,1.611100.182,שכר מסים ועלויות,,,,,
6111,,1.611100.320,שכר נבחרים פיצויים,,,,,
6111,,1.611100.511,ראש הרשות ומועצה כיבודים,,,,10000,26505.58
6111,,1.611100.531,ראש הרשות-רכב דלק,,,,16000,14225.84
6111,,1.611100.532,ראש הרשות-רכב תיקונים,,,,4000,2844.59
6111,,1.611100.534,ראש הרשות-רכב ליסינג,,,,60000,70455.61
6111,,1.611100.541,ראש הרשות וסגניו-סלולרי,,,,35000,27494.09
6111,,1.611100.810,ראש הרשות וסגניו- מתנות והשתתפויות,,,,35000,39535.5
6111,,1.611100.811,תמיכות ועדה מויין מחדש,,,,,
6111,,1.611100.812,"תמיכה גנ""י מויין מחדש",,,,,
612,,1.612000.110,מבקר הרשות - שכר,,,,447437,475337.12
612,,1.612000.120,תוספות שאינן נכללות,,,,,
612,,1.612000.181,שכר הפרשות סוצ,,,,,
612,,1.612000.182,שכר מסים ועלויות,,,,,
612,,1.612000.521,מבקר-השתלמויות,,,,2000,232
612,,1.612000.531,מבקר-רכב דלק,,,,9000,9834.84
612,,1.612000.532,מבקר-רכב תיקונים,,,,1000,1403.86
612,,1.612000.534,מבקר-רכב ליסינג,,,,46500,46353.16
612,,1.612000.541,מבקר-טלפון סלולרי,,,,4500,4419.29
612,,1.612000.780,מבקר- הוצ' שונות,,,,12000,13974.43
613,,1.613000.110,מזכירות - שכר,,,,1363679,1347872.46
613,,1.613000.120,מזכירות שכר - תוספות שאינן נכללות,,,,,
613,,1.613000.130,מזכירות שכר - שעות נוספות,,,,78691,95965.55
613,,1.613000.181,מזכירות שכר - הפרשות סוצ,,,,,
613,,1.613000.182,מזכירות שכר -  מסים ועלויות,,,,,
613,,1.613000.320,מזכירות שכר - פיצויים,,,,,
613,,1.613000.420,מזכירות- אחזקה ותיקונים,,,,20000,7620.26
613,,1.613000.430,מזכירות-חשמל,,,,90000,68280.51
613,,1.613000.432,מזכירות- מים וביוב,,,,20000,22495.8
613,,1.613000.440,מזכירות ביטוח,,,,90000,121266.58
613,,1.613000.470,מזכירות-ציוד משרדי,,,,25000,26843.35
613,,1.613000.511,מזכירות כיבודים,,,,30000,33860.55
613,,1.613000.512,מזכירות הוצ' נסיעות,,,,4000,4264.56
613,,1.613000.520,מזכירות ספרות מקצועית,,,,26000,12642.8
613,,1.613000.531,מזכירות- רכבים דלק,,,,12000,29394.63
613,,1.613000.532,מזכירות- רכב תיקונים,,,,20000,26461.11
