PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
02,3132|313|31|3,1.313202.920,שרתים-יסודי חורה ב' ,Hura Beit elementary shcool - janitors,,,320000,349000
02,3132|313|31|3,1.313202.921,מזכירים-יסודי חורה ב' ,Hura Beit elementary shcool  - secretaries,,,100000,111000
02,3132|313|31|3,1.313202.922,אגרת שיכפול-יסודי חורה ב' ,Hura Beit elementary shcool - reproduction fees,,,12000,19000
02,3132|313|31|3,1.313202.923,תשלום הורים חומרים-חורה ב ,Hura Beit elementary shcool elementary shcool - parents' materials fees,,,25000,25000
02,3132|313|31|3,1.313202.924,סייעות כיתתיות אלמגד ,Hura Beit elementary shcool - class assistants,,,85000,91000
02,3132|313|31|3,1.313202.925,"מנב""ס מזכירים אלמג'ד ",Hura Beit elementary shcool - school management system,,,0,1000
02,3132|313|31|3,1.313202.927,אגרת תלמידי חוץ-אלמג'ד ,Hura Beit elementary shcool - exterior students' fees,,,50000,2000
02,3132|313|31|3,1.313202.929,"השתת' מ.חינוך תל""ן ",Ministry of education share - extra curriculum,,,0,274000
03,3132|313|31|3,1.313203.420,"השתת' הורים-הזנת יוח""א ",Parents share- long study day (meals),,,90000,0
03,3132|313|31|3,1.313203.920,"שרתים בי""ס אלביאדר ",Elbiadar elementary school - janitors,,,470000,499000
03,3132|313|31|3,1.313203.921,מזכירים יסודי אלביאדר,Elbiadar  elementary school - secretaries,,,150000,160000
03,3132|313|31|3,1.313203.922,אגרת שכפול ,Elbiadar  elementary shcool - reproduction fees,,,17000,24000
03,3132|313|31|3,1.313203.923,תשלום הורים -חומרים ,Elbiadar  elementary shcool - parents' materials fees,,,40000,39000
03,3132|313|31|3,1.313203.924,סייעות כיתתיות אלביאדר ,Elbiadar  elementary shcool - class assistants,,,42000,45000
03,3132|313|31|3,1.313203.925,"מנב""ס מזכירים אלביאדר ",Elbiadar  elementary shcool - school management system,,,0,1000
03,3132|313|31|3,1.313203.927,אגרת תלמידי חוץ -אלביאדר ,Elatawneh elementary school - exterior students' fees,,,153000,9000
03,3132|313|31|3,1.313203.929,"שח""פ ביה""ס אלביאדר ",Elatawneh elementary school - social educational integration plan,,,0,567000
04,3132|313|31|3,1.313204.420,"השתת' הורים הזנת יוח""א-אנ ",Parents share- long study day (meals),,,50000,82000
04,3132|313|31|3,1.313204.920,שרתים ,Elandalas school - janitors,,,280000,315000
04,3132|313|31|3,1.313204.921,מזכירים ,Elandalas school - secrataries,,,90000,101000
04,3132|313|31|3,1.313204.922,אגרת שכפול ,Elandalas school - reproduction fees,,,10000,16000
04,3132|313|31|3,1.313204.923,תשלומי הורים חומרים ,Elandalas school - parents' materials fees,,,20000,25000
04,3132|313|31|3,1.313204.925,פדיון חופשה+ש.מ. ,Elandalas school - vacation days redemption,,,0,1000
04,3132|313|31|3,1.313204.927,אגרת תלמידי חוץ-אלאנדלוס ,Elandalas school - exterior students' fees,,,50000,3000
04,3132|313|31|3,1.313204.929,השתת' מ.חינוך שונות ,Elandalas school(?) - Ministry of Education share - misc,,,0,244000
05,3132|313|31|3,1.313205.420,השתת' הורים הזנה ,Parents share- meals?,,,20000,12000
05,3132|313|31|3,1.313205.740,השתת' מ.פיס ציוד ורהוט ,lottery fund (mifal hapais) share - equipment and  furniture ,,,0,106000
05,3132|313|31|3,1.313205.920,שרתים - אלזהרא ,Elzaharaa school - janitors,,,195000,268000
05,3132|313|31|3,1.313205.921,מזכירים - אלזהרא ,Elzaharaa school - secretaries,,,60000,86000
05,3132|313|31|3,1.313205.922,אגרת שכפול יסודי - אלזהרא ,Elzaharaa school - reproduction fees,,,0,13000
05,3132|313|31|3,1.313205.923,תשלומי הורים חומרים - אלזהרא,Elzaharaa school - parents' materials fees,,,15000,17000
05,3132|313|31|3,1.313205.924,סייעות כיתתיות - אלזהרא ,Elzaharaa shcool - class assistants,,,0,45000
05,3132|313|31|3,1.313205.925,פדיון חופשה+ש.מ ,Elzaharaa school - vacation days redemption,,,0,1000
05,3132|313|31|3,1.313205.927,אגרת תלמידי חוץ-אלזהרא ,Elzaharaa school - exterior students' fees,,,30000,1000
05,3132|313|31|3,1.313205.929,השתת' מ.חינוך שונות ,Elzaharaa school(?) - Ministry of Education share - misc,,,0,1000
3133,313|31|3,1.313300.730,השתת' מוסד לביטוח לאומי ,social security share,,,0,8000
3133,313|31|3,1.313300.740,השתת' מפעל הפיס-ח.מיוחד ,"social security share- special education 
 ",,,0,18000
3133,313|31|3,1.313300.920,"שרתים בי""ס חינוך מיוחד ",Special education school - servers,,,191000,252000
3133,313|31|3,1.313300.921,"מזכירים בי""ס חינוך מיוחד ",Special education school - secretaries,,,65000,91000
3133,313|31|3,1.313300.922,אגרת שכפול-חינןך מיוחד ,Special education school - reproduction fees,,,9000,4000
3133,313|31|3,1.313300.923,תש' הורים חומרים-ח.מיוחד ,Special education school - parents' materials fees,,,6000,17000
3133,313|31|3,1.313300.924,"סייעות כיתתיות ח""מ ",Special education school - class assistants,,,1190000,1418000
3133,313|31|3,1.313300.925,פידיון חופשה ש+מ ,Special education school - vacation days redemption,,,1000,1000
3133,313|31|3,1.313300.926,"הזנת יוח""א ח""מ ",Special education school - long study days,,,220000,326000
3133,313|31|3,1.313300.927,אגרת תלמידי חוץ ,Special education school - exterior students' fees,,,636000,1352000
3133,313|31|3,1.313300.928,השתת' מ.חינוך שונות ,Special education school(?) - Ministry of Education share - misc,,,20000,82000
3133,313|31|3,1.313300.929,"שירותי היקף- ח""מ ",Peripherial Services - special education,,,25000,27000
01,3133|313|31|3,1.313301.920,ה.נלוות ח.מיוחד ערבי ,Arab special education - additional expenses,,,90000,124000
01,3133|313|31|3,1.313301.922,"השתת' מ.חינוך הצטיידות ח""מ ",Ministry of education share - special education - equipment,,,0,0
01,3133|313|31|3,1.313301.926,"השתת' מ.חינוך שכ""ד ח""מ ",Ministry of education share - special education - rent,,,75000,0
02,3133|313|31|3,1.313302.920,השתת' מ.חינוך ,Ministry of education share - special education,,,72000,69000
02,3133|313|31|3,1.313302.921,"מזכירים -בי""ס אלופפא ",Elwafaa school - janitors,,,48000,25000
02,3133|313|31|3,1.313302.922,"אגרת שכפול - בי""ס אלופפא ",Elwafaa school - reproduction fees,,,12000,4000
02,3133|313|31|3,1.313302.923,תשלומי הורים חומרים ,Elwafaa school - parents' materials fees,,,0,1000
02,3133|313|31|3,1.313302.924,סייעות כיתתיות אלופאא ,Elwafaa shcool - class assistants,,,490000,450000
02,3133|313|31|3,1.313302.925,"מנב""ס מזכירים אוטסטים ",Elwafaa school - secretaries,,,0,1000
02,3133|313|31|3,1.313302.926,"השתת' מ.חינוך הזנת יוח""א ",Elwafaa school - Ministry of education share - long study day,,,0,0
02,3133|313|31|3,1.313302.929,השתת' משרד חינוך שונות ,Elwafaa school(?) - Ministry of Education share - misc,,,16000,11000
02,3133|313|31|3,1.313302.930,"כ""א לחינוך מיוחד ",,,,60000,54000
3134,313|31|3,1.313400.920,השתת' מ.חינוך מרכז מחוננים ,School for gifted children- Ministry of Education share,,,105000,96000
3134,313|31|3,1.313400.921,מזכירים - מחוננים ,School for gifted children- secretaries,,,35000,6000
3134,313|31|3,1.313400.925,"מנב""ס מזכירים מחוננים ",School for gifted children- school management system,,,0,1000
3136,313|31|3,1.313600.920,"שרתים-מתי""א ",Local Resource Center for Special Education Services - janitors,,,43000,63000
3136,313|31|3,1.313600.921,"מזכירים-מתי""א ",Local Resource Center for Special Education Services - secretaries,,,86000,126000
3136,313|31|3,1.313600.922,"אגרת שיכפול-מתי""א ",Local Resource Center for Special Education Services - ,,,78000,47000
3136,313|31|3,1.313600.929,השתת' מ.חינוך שונות ,Local Resource Center for Special Education Services(?) - Ministry of Education share - misc,,,70000,47000
314,31|3,1.314000.740,השתת' מפעל הפיס-אלסלאם ,lottery fund (mifal hapais) share-elsalam,,,0,106000
314,31|3,1.314000.920,"סל תלמיד חט""ב )ש+מ( ",Student basket - Rabin intermediate school,,,615000,985000
3152,315|31|3,1.315200.920,"שכ""ל על יסודי - עמל ",Amal highschool - enrollment fees,,,2075000,2075000
01,3152|315|31|3,1.315201.920,"שכ""ל על יסודי - עתיד אלנור ",Atid Alnur highschool - enrollment fees,,,3925000,4025000
02,3152|315|31|3,1.315202.920,"שכ""ל על יסודי - סכנין ",Sakhnin highschool - enrollment fees,,,1800000,1800000
03,3152|315|31|3,1.315203.920,"רכב מנהלים בי""ס על יסודי ",Manager vehicle - high school,,,2000000,1943000
03,3152|315|31|3,1.315203.923,תשלומי הורים חומרים ,Parents' payments for materials,,,0,9000
04,3152|315|31|3,1.315204.740,השתת' מפעל הפיס ,lottery fund (mifal hapais) share,,,0,0
04,3152|315|31|3,1.315204.920,"שכ""ל על יסודי - אלסלאם ",Elsalam highschool - enrollment fees,,,2000000,1787000
04,3152|315|31|3,1.315204.921,"קרן השתלמות לשכ""ל ",Study fund for enrollment fees,,,0,77000
04,3152|315|31|3,1.315204.922,אגרת שיכפול פר תלמיד ,reproduction fees per sutendes,,,0,5000
04,3152|315|31|3,1.315204.923,"תשלום הורים חומרים-חט""ב ",parents' materials fees - intermediate school,,,0,1000
04,3152|315|31|3,1.315204.924,"החזרה שכ""ל למורים ",enrollment fees reimbursements for teachers,,,0,12000
04,3152|315|31|3,1.315204.925,"רכב מנהלים בי""ס ע""י ",Manager vehicle - high school,,,0,13000
04,3152|315|31|3,1.315204.926,גמול טיול-חוץ בית ,outdoor trip reward,,,0,33000
04,3152|315|31|3,1.315204.927,אגרת תלמידי חוץ ,,,,0,0
04,3152|315|31|3,1.315204.928,דמי שתיה ,,,,0,2000
04,3152|315|31|3,1.315204.929,"שונות - גמיול הל""ל ",,,,0,139000
3171,317|31|3,1.317100.920,"קב""ט מוסדות חינוך ",,,,40000,39000
3173,317|31|3,1.317300.920,"שפ""י)פסיכולוגים חינוכיים( ",,,,820000,883000
3173,317|31|3,1.317300.921,"שפ""י)הדרכה( ",,,,0,31000
3173,317|31|3,1.317300.929,הכנסות שונות ,,,,0,0
3174,317|31|3,1.317400.990,משרד הבריאות ,,,,130000,252000
3176,317|31|3,1.317600.920,רווחה חינוכית-מ.חינוך ,,,,260000,0
01,3176|317|31|3,1.317601.920,"השתת' מ חינוך שח""ר תוכנית או",,,,0,117000
3177,317|31|3,1.317700.920,"קב""ס ",,,,150000,95000
01,3178|317|31|3,1.317801.920,הסעות דרום ,,,,3100000,1696000
02,3178|317|31|3,1.317802.920,הסעות חינוך מיוחד דרום ,,,,700000,498000
03,3178|317|31|3,1.317803.920,"לווי הסעות ח""מ-מוסד ",,,,400000,423000
3179,317|31|3,1.317900.920,מדריכים לקידום נוער ,,,,0,55000
01,3179|317|31|3,1.317901.920,שיפוצים בתי ספר ,,,,170000,198000
05,3179|317|31|3,1.317905.920,הכנסות שונות ,,,,60000,2000
07,3179|317|31|3,1.317907.920,"מוביל לבי""ס-מניעת סמים ",,,,0,11000
07,3179|317|31|3,1.317907.921,חותם-הסכם מיקרוסופט ,,,,0,11000
07,3179|317|31|3,1.317907.922,"ציוד ראשוני לגנ""י-יוח""א ",,,,0,111000
07,3179|317|31|3,1.317907.940,השתת' חינוך מניעת סמים ואלכה,,,,0,0
01,322|32|3,1.322001.940,"השתת' משרד המדע,תרבות וספורט",,,,0,0
324,32|3,1.324000.740,"השתת' מ.הפיס - מתנ""ס ",lottery fund (mifal hapais) share- cultural center,,,0,0
324,32|3,1.324000.910,"השתת' מ.פנים מתנ""ס ",,,,0,230000
3281,328|32|3,1.328100.940,השתת' מ.חינוך רכז השכלה ק.נ,,,,45000,39000
3282,328|32|3,1.328200.940,השתת' מ.חינוך - נוער ,,,,50000,45000
3293,329|32|3,1.329300.790,השתת' מועצה להסדר ההימורי ,gambling council's share,,,0,0
3293,329|32|3,1.329300.940,השתת' מ.חינוך פ.ספורט ,,,,120000,134000
01,3293|329|32|3,1.329301.940,משרד המדע עיר פעילה ובריאה ,,,,0,0
3299,329|32|3,1.329900.490,הכנסות ספורט ,income from sports,,,0,0
341,34|3,1.341000.930,שכר עובדי המחלקה ,,,,593000,492000
03,341|34|3,1.341003.930,פעולות אירגוניות ,,,,0,0
3422,342|34|3,1.342200.930,משפחות במצוקה בקהילה ,,,,36000,43000
03,3422|342|34|3,1.342203.930,טיפול באלכהולסטים ,,,,11000,14000
04,3422|342|34|3,1.342204.930,סיוע למשפחות עם ילדי א ,,,,39000,47000
3426,342|34|3,1.342600.930,מרכז טיפול באלימות ,,,,0,33000
20,3426|342|34|3,1.342620.930,סיוע בהוצאות אבל ,,,,0,0
3435,343|34|3,1.343500.930,פעולות קהילתיות לילד ,,,,0,0
01,3435|343|34|3,1.343501.930,טיפול בילד בקהילה ,,,,0,188000
03,3435|343|34|3,1.343503.930,ת.לאומית ילד ונוער ,,,,390000,398000
04,3435|343|34|3,1.343504.930,יצירת קשר הורים - ילדי ב ,,,,6000,0
05,3435|343|34|3,1.343505.930,טיפול במשפחות אומנה יומית ,,,,100000,0
06,3435|343|34|3,1.343506.930,מועדניות ביתיות ,,,,233000,0
07,3435|343|34|3,1.343507.990,תוכנית לאומית מ.בריאות ,,,,0,63000
3438,343|34|3,1.343800.930,אחזקת ילדים בפנימיות ,,,,445000,286000
01,3438|343|34|3,1.343801.930,טיפול במשפחות אומנה ,,,,0,106000
3439,343|34|3,1.343900.930,ילדים מעון יום ,,,,747000,829000
01,3439|343|34|3,1.343901.990,"מ.יום רשויות-תמ""ת)משפחתון ",,,,120000,85000
3444,344|34|3,1.344400.930,טיפול בזקן בקהילה ,,,,18000,4000
02,3444|344|34|3,1.344402.930,מועונים לזקנים ,,,,0,0
03,3444|344|34|3,1.344403.930,נופשונים להבראה )לקשיש( ,,,,20000,14000
04,3444|344|34|3,1.344404.930,מועדון חברתי לבוגרים א ,,,,20000,30000
3451,345|34|3,1.345100.930,סידור מפגרים במוסדות ,,,,805000,1066000
3452,345|34|3,1.345200.930,מפגרים במעון טיפולי ,,,,40000,51000
3453,345|34|3,1.345300.930,שרותים תומכים למפגר ,,,,3000,10000
01,3453|345|34|3,1.345301.930,נופשונים למפגר ,,,,2000,1000
02,3453|345|34|3,1.345302.930,הסעות למ.יום למפגר ,,,,14000,14000
05,3453|345|34|3,1.345305.930,הסעות לאוטיסטים ,,,,1000,1000
3454,345|34|3,1.345400.930,"מעשי""ם-מפעלי תעסוקה למ ",,,,40000,65000
01,3463|346|34|3,1.346301.930,הדרכת העוור ובני ביתו ,,,,5000,0
03,3463|346|34|3,1.346303.930,מועדונים לעוור ,,,,0,0
04,3463|346|34|3,1.346304.930,אחזקת נכים במשפחות אומנה ,,,,37000,0
06,3463|346|34|3,1.346306.930,מפעלי שיקום לעיוור ,,,,0,0
3464,346|34|3,1.346400.930,מפעלי שיקום ,,,,0,3000
3465,346|34|3,1.346500.930,אחזקת נכים בפנימיות ,,,,115000,45000
3466,346|34|3,1.346600.930,נכים-מס.יום לילד המוגב ,,,,46000,65000
01,3467|346|34|3,1.346701.930,שיקום נכים בקהילה-תעסוקה ,,,,0,4000
02,3467|346|34|3,1.346702.930,מ.יום שיקומי לנכים ,,,,347000,148000
03,3467|346|34|3,1.346703.930,הסעות למ.יום שיקומי לנכים ,,,,90000,150000
04,3467|346|34|3,1.346704.930,ליווי למ.יום שיקומי לנכים ,,,,25000,32000
3471,347|34|3,1.347100.930,טיפול בנוער ובצעירים ,,,,12000,10000
02,3471|347|34|3,1.347102.930,מקלט לנשים מוכות ,,,,20000,52000
03,3471|347|34|3,1.347103.930,טיפול בנערות במצוקה ,,,,0,5000
04,3471|347|34|3,1.347104.930,בתים חמים לנערות ,,,,0,14000
3474,347|34|3,1.347400.930,שהות במקלט לנערות ,,,,0,0
01,3482|348|34|3,1.348201.930,תוכנית עם הפנים לקהילה ,,,,285000,255000
02,3482|348|34|3,1.348202.930,פיתוח ק.במגזר הכפרי ,,,,50000,0
3485,348|34|3,1.348500.930,עובדי שיקום שכונות ,,,,0,0
379,37|3,1.379000.990,איכות הסביבה ,,,,0,50000
4131,413|41|4,1.413100.210,אגרות מים שוטף ,Water Fee- fluent ,,,0,380000
01,4131|413|41|4,1.413101.210,אגרת מים פיגורים ,Water Fee- delay,,,3000000,1464000
4133,413|41|4,1.413300.220,אגרת מוני מים ,water counter fees,,,0,13000
47,4,1.470000.790,השתת' מוסדות אחרים ,other institutions' share,,,0,0
47,4,1.470000.990,השתת' אגרת ביוב מ.מ.י ,,,,0,1725000
472,47|4,1.472000.310,היטל ביוב ,sewer shares,,,0,0
513,51|5,1.513000.510,החזר הוצאות ש.ק. ,,,,0,277000
513,51|5,1.513000.590,"החזר ב""ל-דמי פגיעה ",,,,0,12000
5991,599|59|5,1.599100.910,מענק לכסוי גרעון ,,,,0,275000
6111,611|61|6,1.611100.110,השכר הקובע ,,,,720000,771000
6111,611|61|6,1.611100.120,תוספות שאינן נכללות בש ,,,,37000,35000
6111,611|61|6,1.611100.140,החזר הוצאות ,,,,221000,206000
6111,611|61|6,1.611100.181,הפרשות סוציאליות ,,,,223000,239000
6111,611|61|6,1.611100.182,מיסים ועלויות ,,,,75000,78000
6111,611|61|6,1.611100.441,ביטוח ,,,,2000,1000
6111,611|61|6,1.611100.511,אירוח וכיבוד ,,,,0,0
6111,611|61|6,1.611100.521,השתלמויות ,,,,17000,24000
6111,611|61|6,1.611100.522,ספרות מקצועית ועתונים ,,,,0,0
6111,611|61|6,1.611100.523,דמי חבר באירגונים ,,,,19000,26000
6111,611|61|6,1.611100.534,רכישת מתנות ,,,,0,0
6111,611|61|6,1.611100.540,הוצאות תקשורת ,,,,7000,4000
6111,611|61|6,1.611100.550,הוצאות פרסום ,,,,0,1000
6111,611|61|6,1.611100.580,הוצאות אחרות ,,,,0,0
6111,611|61|6,1.611100.731,"דלק - יו""ר ",,,,0,0
612,61|6,1.612000.110,השכר הקובע ,,,,125000,130000
612,61|6,1.612000.120,תוספות שאינן נכללות בש ,,,,2000,2000
612,61|6,1.612000.140,החזר הוצאות ,,,,21000,24000
612,61|6,1.612000.181,הפרשות סוציאליות ,,,,36000,38000
612,61|6,1.612000.182,מיסים ועלויות ,,,,11000,12000
613,61|6,1.613000.110,השכר הקובע ,,,,1051000,1067000
613,61|6,1.613000.120,תוספות שאינן נכללות בשכר ,,,,47000,42000
613,61|6,1.613000.130,שעות נוספות ,,,,41000,39000
613,61|6,1.613000.140,החזר הוצאות ,,,,337000,296000
613,61|6,1.613000.181,הפרשות סוציאליות ,,,,287000,282000
613,61|6,1.613000.182,מיסים ועלויות ,,,,112000,110000
613,61|6,1.613000.320,פיצויים ,,,,0,0
613,61|6,1.613000.431,חשמל ,,,,50000,50000
613,61|6,1.613000.432,מים ,,,,30000,8000
613,61|6,1.613000.433,חומרי נקיון ,,,,0,1000
613,61|6,1.613000.434,שרותי נקיון ,,,,25000,46000
613,61|6,1.613000.470,ציוד משרדי מתכלה ,,,,25000,56000
613,61|6,1.613000.510,כיבוד ללא עודפות ,,,,20000,38000
613,61|6,1.613000.511,אירוח וכיבוד ,,,,5000,22000
613,61|6,1.613000.514,רכישת מתנות ,,,,25000,31000
613,61|6,1.613000.521,השתלמויות ,,,,20000,12000
613,61|6,1.613000.522,ספרות מקצועית ועותנים ,,,,3000,3000
613,61|6,1.613000.523,דמי חבר באירגונים ,,,,35000,38000
613,61|6,1.613000.540,הוצאות תקשורת ,,,,120000,80000
613,61|6,1.613000.550,הוצאות פרסום ,,,,30000,49000
613,61|6,1.613000.580,הוצאות ארגוניות/אחרות ,,,,17000,43000
613,61|6,1.613000.720,חומרים ,,,,1000,2000
613,61|6,1.613000.731,דלק ושמנים ,,,,40000,33000
613,61|6,1.613000.732,תיקונים ,,,,10000,23000
613,61|6,1.613000.733,רישוי וביטוח ,,,,15000,8000
613,61|6,1.613000.743,רכישת כלים ומכשור ,,,,1000,5000
613,61|6,1.613000.750,עבודות קבלניות ,,,,50000,62000
613,61|6,1.613000.751,שמירה בנין המועצה ,,,,95000,99000
613,61|6,1.613000.780,הוצאות שונות ,,,,3000,0
613,61|6,1.613000.930,רכישת ציוד יסודי ,,,,0,17000
613,61|6,1.613000.970,תש' הוצאות עודפות ,,,,25000,22000
617,61|6,1.617000.750,עבודות קבלניות ,,,,110000,111000
617,61|6,1.617000.751,הוצ' מישפטיות ,,,,100000,259000
619,61|6,1.619000.750,בחירות 8002 ,,,,0,0
621,62|6,1.621000.110,השכר הקובע ,,,,423000,410000
621,62|6,1.621000.120,תוספות שאינן נכללות בשכר ,,,,8000,10000
621,62|6,1.621000.140,החזר הוצאות ,,,,43000,49000
621,62|6,1.621000.181,הפרשות סוציאליות ,,,,68000,77000
621,62|6,1.621000.182,מיסים ועלויות ,,,,36000,36000
621,62|6,1.621000.320,פיצויים ,,,,500000,269000
621,62|6,1.621000.521,השתלמויות ,,,,5000,5000
621,62|6,1.621000.522,ספרות מקצועית ,,,,3000,0
621,62|6,1.621000.523,דמי חבר באירגונים ,,,,0,2000
621,62|6,1.621000.540,הוצאות תקשורת ,,,,3000,2000
621,62|6,1.621000.750,עבודות קבלניות ,,,,151000,222000
621,62|6,1.621000.930,רכישת ציוד יסודי ,,,,0,6000
6213,621|62|6,1.621300.750,עבודות קבלניות ,,,,465000,572000
6217,62|6,1.621700.570,מיכון ועיבוד ניתונים ,,,,200000,219000
623,62|6,1.623000.110,השכר הקובע ,,,,151000,215000
623,62|6,1.623000.120,תוספות שאינן נכללות בשכר ,,,,31000,31000
623,62|6,1.623000.130,שעות נוספות ,,,,2000,2000
623,62|6,1.623000.140,החזר הוצאות ,,,,60000,84000
623,62|6,1.623000.181,הפרשות סוציאליות ,,,,37000,52000
623,62|6,1.623000.182,מיסים ועלויות ,,,,18000,25000
