PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
2331,233|23|2,1.233100.490,אגרות בניה,Construction tolls,,,2401542,2401542
242,24|2,1.242000.000,סימון כבישים -השתת' ממשלה,Road marking - government participation,,,,
242,24|2,1.242000.800,דרכים ומדרכות בעלים,Ownership roads and pavements,,,1238513,557884.5
242,24|2,1.242000.990,השתתפות הממשלה כבישי,Goverment participation in roads,,,,31757
244,24|2,1.244000.990,בטיחות בדרכים השתת' ממשלה,Road safety - government participation,,,100000,100125
245,24|2,1.245000.800,אגרות תיעול קרקע,Land tunneling tolls,,,618591,618591
247,24|2,1.247000.290,בריכת שחיה יגור,Yagur swimming pool,,,632000,675077
01,247|24|2,1.247001.290,מזנון בריכת יגור,Yagur swimming pool cafeteria,,,205000,248954.45
2473,247|24|2,1.247300.290,בריכת אפק מנויים וכרטיסים,Afek swimming pool subscriptions and tickets,,,3700000,3060428.66
2473,247|24|2,1.247300.650,בריכת אפק-דמי שימוש,Afek swimming pool usage fees,,,290000,290000
2473,247|24|2,1.247300.730,מתקני כושר נגישים -ביטוח לאומי,Accessible fitness facilities - National insurance,,,,
01,2473|247|24|2,1.247301.290,מזנון בריכת אפק,Afek swimming pool cafeteria,,,520000,526735.7
248,24|2,1.248000.730,ש.ק.בטוח לאומי,??? national insurance,,,1500000,1923254.6
248,24|2,1.248000.800,חברה קדישא- העברה מקרן,Hevra Kadisha - transfer from fund,,,858877,858877
01,248|24|2,1.248001.290,חברה קדישא - אגרת ש.קבורה,Hevra Kadisha - burial toll,,,55000,58513.38
03,248|24|2,1.248003.290,בית עלמין אחוזות קבר,Cemetary crypts,,,,
251,25|2,1.251000.290,יום עצמאות,Independence day,,,25000,21956
269,26|2,1.269000.662,הכנסות ריבית ודיבידנד,income interest and dividend,,,200000,626878.82
01,269|26|2,1.269001.662,תשלום עבור הוצא שיקים,Cheque-issueing payment,,,,
02,269|26|2,1.269001.690,החזר בטוחים,Insurances refund,,,,667787
04,269|26|2,1.269002.690,הכנסות מכרזים,Bids income,,,40000,113818
04,269|26|2,1.269004.690,הכנסות שונות,Misc. income,,,50000,222824.23
05,269|26|2,1.269005.690,אגרות בית משפט- החזרים מתושבים 1,Court tolls - citizens' refunds,,,90000,63364.18
281,28|2,1.281000.290,שוק עירוני - הכנסות,City market - income,,,240000,194200
281,28|2,1.281000.291,פיקוח-קנסות כלבים,Dog fines,,,14000,13917.5
281,28|2,1.281000.690,הכנסות מתווי חניה שנתיים,Yearly parking ??? income,,,,91017.2
281,28|2,1.281000.695,מדחנים - חוק עזר חניה,Parking meters - parking municipal law,,,,511143.41
282,28|2,1.282000.640,פיקוח-קנסות חניה,Parking fines,,,2400000,2617594.47
282,28|2,1.282000.650,פיקוח-קנסות עישון מקומות ציבוריים,Public smoking fines,,,,
282,28|2,1.282000.690,בית משפט מקומי קריות,Local court krayot,,,600000,744192.81
3122,312|31|3,1.312200.410,גני ילדים ביטוח תלמידים,Kindergartens - pupils' insurance,,,16014,12066.92
3122,312|31|3,1.312200.920,גני חובה עוזרות גננות מ' החינוך,"Kindergartens - teacher assistants, ministry of education",,,1666544,2077472.09
3122,312|31|3,1.312200.921,חומרים הורים גני ילד,Parental material Kindergartens,,,16431,20132.75
3122,312|31|3,1.312200.922,גני ט. חובה- גננות מ' החינוך,"Kindergartens - teachers, ministry of education",,,2477400,2549463.55
3123,312|31|3,1.312300.410,גני ילדים טרום חובה עצמיות,Kindergartens - ???,,,2773651,1905304.81
3123,312|31|3,1.312300.420,"גנ""י טרום חובה ביטוח",Kindergartens - insurance,,,,
3123,312|31|3,1.312300.920,גני טרום חובה השת' מ.חינוך,Kindergartens - Ministry of Education participation,,,720000,2736343.85
3123,312|31|3,1.312300.921,גנים חינוך מיוחד,Kindergartens special education,,,22282,33538
04,3123|312|31|3,1.312304.920,גני ילדים PDD מ' החינוך,Kindergartens PDD ministry of education,,,39165,26295.33
3124,312|31|3,1.312400.420,"גיל הרך צו""ש דמי רישום",Toddlers ??? application fee,,,,
3124,312|31|3,1.312400.490,גיל הרך צור שלום,Toddlers Zur Shalom,,,,4723.24
3124,312|31|3,1.312400.930,"גיל הרך צו""ש השתת' ממשלה",Toddlers Zur Shalom - government participation,,,,
3124,312|31|3,1.312400.931,"גיל הרך צו""ש מ.רווחה",Toddlers Zur Shalom Ministry of Welfare,,,,
02,3124|312|31|3,1.312402.420,גיל הרך פרפר מ.רווחה,"Toddlers - PARPAR, Ministry of Welfare",,,,26722
02,3124|312|31|3,1.312402.490,גיל הרך פרפר,Toddlers - PARPAR,,,,5405.6
02,3124|312|31|3,1.312402.700,"פרפר - השתת' מתנ""ס ביאליק",PARPAR - Bialik community center participation,,,688921,663603
02,3124|312|31|3,1.312402.930,גיל הרך פרפר השתת' ממשלה,"Toddlers - PARPAR, government participation",,,,
3128,312|31|3,1.312800.420,"קייטנות גנ""י הכנסות",Summer camp kindergartens income,,,,139558
3132,312|31|3,1.313200.410,"בתי""ס - הכנסות עצמיות",Schools - own income,,,,82966.29
3132,312|31|3,1.313200.420,מחשב לכל ילד השתת' הורים,Computer-per-child - parent participation,,,,
3132,312|31|3,1.313200.430,"בתי""ס א.תלמידי חוץ",Schools - external pupils,,,100000,77057
3132,312|31|3,1.313200.440,השאלת ספרים השתת' הורים,Book loans - parents participation,,,,
3132,312|31|3,1.313200.490,"בתי""ס ביטוח תלמידים",Schools - pupils insurance,,,78506,89932.74
3132,312|31|3,1.313200.730,מ.ליקויי ראיה השתת' בל',Visually impaired - participation in studies,,,,
3132,312|31|3,1.313200.920,"בת""יס השתת' שרתים",Schools - janitors participation,,,1364331,1600883.03
3132,312|31|3,1.313200.921,"בתי""ס - מרכיבי בטחון מצי'נג מ.חינוך","Schools - security components,  Ministry of Education matching",,,98960,139900
3132,312|31|3,1.313200.922,"בתי""ס - מרפאת שיניים מ.חינוך","Schools - dental clinic, Ministry of Education",,,73000,16983
3132,312|31|3,1.313200.923,טיולים - השתתפות ממשלה,Field trips - government praticipation,,,,275819.7
01,3132|313|31|3,1.313201.920,"בתי""ס יסוד. השתת' מזכירים",Elementary Schools - secretary participation,,,435050,656407.87
01,3132|313|31|3,1.313201.921,"בתי""ס הכנסות מיוחדות  מ.החינוך",Schools special income Min. of Education,,,,470914.8
02,3132|313|31|3,1.313202.920,אגרת שכפול יסודי,Elementary duplication tool,,,40000,54777.25
03,3132|313|31|3,1.313203.920,סל תלמיד עולה,Immigrant student package,,,15000,114361.66
04,3132|313|31|3,1.313204.430,PDD תלמידי חוץ קדימה,PDD foreign students kadima???,,,260000,299926
04,3132|313|31|3,1.313204.730,"PDD הכנסות ב""ל",PDD National incurance income,,,36400,53023
04,3132|313|31|3,1.313204.920,"חומרים הורים-בתי""ס",Parental MAterial - Schools,,,71220,78606.55
04,3132|313|31|3,1.313204.921,"PDD הזנת יוח""א",PDD ???,,,58676,80080
04,3132|313|31|3,1.313204.922,PDD הוצ' נלוות,PDD accompaniying expenditures.,,,36250,38000
04,3132|313|31|3,1.313204.923,PDD העשרה,PDD extra-corriculum,,,16901,19053.8
04,3132|313|31|3,1.313204.925,PDD שכר,PDD wage,,,646243,855339.55
07,3132|313|31|3,1.313207.490,שיפוצי קיץ עצמיות,Summer renovations ???,,,,150000
07,3132|313|31|3,1.313207.92,"שיפוצים בתי""ס - השתת' מ.חינוך",School renovation - Ministry of Education participation,,,176691,162160
3133,313|31|3,1.313300.490,"פנימיות יום הכנסות מיל""ת",Boarding school - ??? income,,,5000,2990
3133,313|31|3,1.313300.491,פנימיות יום השתת' הורים עירייה,Boarding school - city hall parents participation,,,,
3133,313|31|3,1.313300.920,פנימיות יום השתת' מ.חינוך,Boarding school - Ministry of Education participation,,,,
02,3133|313|31|3,1.313302.490,תבור וחרמון-השתת' הורים,Tavor & Hermon - parents participation,,,26000,24700
02,3133|313|31|3,1.313302.920,מועדוניות משותפות מ. חינוך,Shared after-school child care facility - ministry of education,,,200200,238769.66
02,3133|313|31|3,1.313302.930,מועדוניות משותפות מ. רווחה,Shared after-school child care facility - ministry of welfare,,,122000,253630
3134,313|31|3,1.313400.920,השתת.הממשלה יוזמות,Initiatives - government participation,,,42000,20796.5
3136,313|31|3,1.313600.490,הכנסות עצמיות- סייעות,Own income - assistants,,,,54070.08
3136,313|31|3,1.313600.920,חינוך מיוחד השתת' ממשלה,Special education - government participation,,,1100758,1403733.26
3136,313|31|3,1.313600.921,חינוך מיוחד-חוק שילוב סיי,Special education - ??? integration law,,,507824,868433.19
3138,313|31|3,1.313800.400,קייטנות - הכנסות,Summer-camps - income,,,,889
314,31|3,1.314000.700,"חט""ב/אורט השתתפות",Junior-High/ORT participation,,,33895337,33895337
314,31|3,1.314000.921, הכנסות מ.חינוך אורט,ORT ministry of Education income,,,,
06,314|31|3,1.314006.410,אורט מרכז למידה-הכנסות הורים,ORT learning center - Parent income,,,,6260
3168,,1.316800.440,מלגות- השתת' מוסדות,Scholarships - inst. participation,,,40000,40000
3171,,1.317100.490,שמירה במוסדות חנוך,Educational inst. guarding,,,470000,516972.75
3171,,1.317100.920,"קב""ט שמירה ובטחון מוסדות ח",Security officer and educational inst. security,,,77554,90160.57
3173,,1.317300.490,"שפ""י - הכנסות עצמיות הורים",SHEFI - parents self-income,,,30000,48595
3173,,1.317300.491,"שפ""י - הכנסות מאבחונים",??? - diagnostics income,,,6000,4100
3173,,1.317300.920,פסיכולוגי השת.הממשלה,Psychologists - government participation,,,955136,1094462.76
3173,,1.317300.921,"שפ""י הדרכות ואבחונים",SHEFI - training and diagnostics,,,98041,60400.68
3176,,1.317600.920,טיפול בפרט,Individual car,,,5000,2399
02,3176|317|31|3,1.317602.490,(לא פעיל) שיקום שכונות,Neighborhood rehabilitation (inactive),,,,
10,3176|317|31|3,1.317610.920,רווחה חינוכית השתת' ממשלה,Educational welfare - government participation,,,310000,282800
3177,,1.317700.920,"קב""סים - השתת' מ.החינוך",??? - Ministry of education participation,,,278625,307288.03
3178,,1.317800.490,החזר נסיעות תלמידים,Pupils fares refund,,,,29842
3178,,1.317800.920,הסעות ילדים השתת' מ.חינוך,Children's fare - Ministry of Education participation,,,1445078,1691465.23
3179,,1.317900.920,שגרירים מפתח הלב,Mafte'ach Halev Ambassadors,,,,27500
322,,1.322000.420,ריקודי עם אפק,Afek folk dancing,,,8000,4800
322,,1.322000.490,בית חן פעולות תרבות,Bet Chen - culture activity,,,,102906.17
322,,1.322000.640,בית חן הכנסות שכירות,Bet Chen - leasing income,,,110000,114899
322,,1.322000.920,תרבות - השתת' ממשלה,Culture - government participation,,,,
02,322|32|3,1.322002.420,בית חן- לא פעיל,Bet Chen - inactive,,,150000,
03,322|32|3,1.322003.420,צעירי ביאליק הכנסות הורים,Bialik youth parents income,,,50000,41143
03,322|32|3,1.322003.490,צעירי ביאליק הכנסות מהופעות,Bialik youth shows income,,,,360
03,322|32|3,1.322003.990,צעירי ביאליק השתת' ממשלה,Bialik youth - government participation,,,25000,25000
05,322|32|3,1.322005.420,סל תרבות,Culture ???,,,290000,175388
07,322|32|3,1.322007.420,פסטיבל ביאליק,Bialik festival,,,100000,12820
07,322|32|3,1.322007.990,פסטיבל השתת'  ממשלה,Festival - government participation,,,,30000
08,322|32|3,1.322008.420,"תערוכות,אירועים וירידים הכנסות","Exhibition, fairs, events income",,,,
16,322|32|3,1.322016.420,שבת אומנים,Artists' Shabbat,,,,3660
17,322|32|3,1.322017.420,מעמד האישה - הכנסות,Women's Stature - income,,,20000,10970
18,322|32|3,1.322018.420,גימלאים,Veterans,,,24000,4120
20,322|32|3,1.322020.900,להקה אתיופית השתת' מ,Ethiopian band - government participation,,,,14278
323,,1.323000.420,ספריה עירונית הכנסות,Municipal library income,,,,19597
323,,1.323000.490,ספריה-הכנ' ממכירת ספרים,Library - books sale income,,,,3100
324,,1.324000.420,מרכז קהיל צור שלום הכנסות,Community center Zur Shalom - income,,,,650
324,,1.324000.700,"מתנ""ס צו""ש - השתת' רשת המתנסי""ם",Community center Zur Shalom - community cetnters' authority participation,,,,
324,,1.324000.950,השת.הממשלה במ.קהיל.צ,Community center Zur Shalom - government participation,,,,
01,324|32|3,1.324001.420,מועדון דן הכנסות,Dan club - income,,,,
01,324|32|3,1.324001.700,"מועדון דן - השתת' רשת המתנסי""ם",Dan club - community centers authority participation,,,,
02,324|32|3,1.324002.420,מועדון עופרים הכנסות,Ofarim club - income,,,,
03,324|32|3,1.324003.420,"חוגים בה""ס ביאליק",Bialik school group activities (Hugim),,,7000,4590
04,324|32|3,1.324004.420,צהרונים הכנסות,Afternoon child care facilities - income,,,,48137.97
04,324|32|3,1.324004.710,"צהרונים - השתת' מתנ""ס ביאליק",??? - Bialik community center participation,,,885251,788664
04,324|32|3,1.324004.990,"הכנסות ממשרד התמ""ת צהרונים",Afternoon child care facilities - Ministry of Industry income,,,,
05,324|32|3,1.324005.420,מועדון ברנר הכנסות,Brenner club income,,,6000,4200
05,324|32|3,1.324005.930,מועדון ברנר- השתת' מ' רווחה,Brener Club - Ministry of Welfare,,,,14512
06,324|32|3,1.324006.420,"חוגים ב""ס קדימה",Kadima school ???,,,,
09,324|32|3,1.324009.420,מועדון גאולים הכנסות,Geulim club income,,,7000,16460
3264,,1.326400.420,בית כץ פעולות תרבות,Bet Katz - cultural activity,,,,52452.07
06,3264|326|32|3,1.326406.420,אשכול פיס הכנסות,Eshkol Payis - income,,,,3738
06,3264|326|32|3,1.326406.700,אשכול פיס - השתת' רשת המתנסים,Eshkol Payis - community center network participation,,,,
06,3264|326|32|3,1.326406.920,אשכול פיס השתת' מ.חינוך,Eshkol Payis - Ministry of Education participation,,,340000,434532.25
06,3264|326|32|3,1.326406.990,אשכול פיס משרד המדע,Eshkol Payis - Ministry of Science,,,,100000
08,3264|326|32|3,1.326408.420,רב תכליתי-הכנסות מפעולות,Multi-purpose - activity income,,,,
08,3264|326|32|3,1.326408.430,רב תכליתי - השתת' אורט,Multi-purpose - ORT participation,,,120000,120000
08,3264|326|32|3,1.326408.700,"רב תכליתי השתת' רשת המתנסי""ם",Multi-purpose - Community centers authority participation,,,,
08,3264|326|32|3,1.326408.900,רב תכליתי - הכנסות ממשלה,Multi-purpose - government income,,,,
327,,1.327000.420,תרבות תורנית הכנסות עצמיות,Observant culture - own income,,,,
327,,1.327000.920,תרבות תורנית - משרד החינוך,Observant culture - Ministry of Education,,,,30603
3282,,1.328200.490,קידום נוער הכנסות,Youth advancement - incom,,,,5580
3282,,1.328200.491,מועצת נוער - הכנסות,Youth council - income,,,,7238
3282,,1.328200.920,קידום נוער -  משרד החינוך,Youth advancement - Ministry of Education,,,80000,170371.1
3285,328|32|3,1.328500.920,נוער- השתת' מ' החינוך,Youth - Ministry of Education participation,,,,38400
3292,329|32|3,1.329200.650,מגרשי ספורט-דמי שימוש,Sport courts - usage fee,,,342140,309935
3293,329|32|3,1.329300.420,"אולמות ספורט- הכנסות משכ""ד",Sports halls - rent income,,,30000,9600
3293,329|32|3,1.329300.421,אולמות ספורט - פינג פונג,Sports halls - ping pong,,,,15260
3293,329|32|3,1.329300.650,אולמות ספורט-דמי שימוש,Sports halls - usage fee,,,347814,314333
3293,329|32|3,1.329300.960,ספורט השתת' משרד המדע,Sport - Ministry of Science participation,,,65000,104635
02,3293|329|32|3,1.329302.420,צעדה ומירוץ - הכנסות,Race and March- income,,,160000,3560
03,3293|329|32|3,1.329303.420,טורנירים בספורט,Sport tournaments,,,,
03,3293|329|32|3,1.329303.920,יוזמות ספורט- מצ'ינג,Sport initiatives - matching,,,,40000
09,3293|329|32|3,1.329909.420,הכנסות ערוני התעמלות,Gymnastics - municipal income,,,,
341,,1.341000.930,שכר עובדי לשכת הרווחה,Welfare clinic workers wage,,,2500000,2901404
3422,,1.342200.690,צרכים מיוחדים,Special needs,,,,1050
3422,,1.342200.930,צרכים מיוחדים השת.הממשלה,Special needs - government participation,,,340500,261764
3424,,1.342400.490,מרכזי טיפול במשפחה-השתת',Family care centers - government participation,,,20000,3005
3424,,1.342400.930,מרכזי טיפול משפחה,Family care centers,,,73000,266976
01,3424|342|34|3,1.342401.490,תחנה לטיפול במשפחה - השתת' הורים,Family care station - parents participation,,,,34095
01,3424|342|34|3,1.342401.930,תחנה לטיפול במשפחה,Family care station,,,7500,30963
3435,,1.343500.490,סיגליות וקדימה השתת' הורים,Sigaliyot and Kadima - parents participation,,,22000,35377
3435,,1.343500.930,סיגליות וקדימה מ.רווחה,Sigaliyot and Kadima - Ministry of Welfare,,,169250,396210
01,3435|343|34|3,1.343501.930,פעולות קהילתיות לילד מ.רווחה,Child community actions - Ministry of Welfare,,,180000,332530
3438,,1.343800.490,החזקת ילדים בפנימיות,Keeping children in boarding schools ,,,150000,128931.7
3438,,1.343800.930,החזקת ילדים בפנימיות,Keeping children in boarding schools ,,,1848000,2009588
01,3438|343|34|3,1.343801.930,תוכנית עם הפנים לקהילה,"""Facing the Community"" program",,,105000,138642
3439,,1.343900.690,מעונות יום השתת' הורים,Day cares - parents participation,,,,
01,3439|343|34|3,1.343901.930,ילדים במעונות יום,Children in day cares,,,1164000,1116098
3443,,1.344300.690,אחזקת זקנים במעונות השתת' תושבים,,,,250000,292301.04
3443,,1.344300.930,אחזקת זקנים במעונות,,,,851000,803583
3444,,1.344400.490,שרותים קהילתיים לזקן,,,,6000,23211.34
3444,,1.344400.930,שרותים קהילתיים לזקן,,,,180000,218534
01,3444|344|34|3,1.344401.930,חסידי אומות העולם-הש,Righteous Gentiles,,,46500,43873
02,3444|344|34|3,1.344402.930,מועדונים לזקנים,Clubs for the elderly,,,187500,152797
3445,,1.344500.930,מסגרות יומיות לזקן,Daily activities for the elderly,,,245250,184315
3446,344|34|3,1.344600.490,קשישים - עזרה ביתית,"Elderly, help at home",,,5000,7039.5
3451,,1.345100.690,מפגרים - השתתפות הורים,"Retards, parents participation",,,,5702
3451,,1.345100.930,מפגרים- השתת' מ' רווחה,"Retards, Ministry of Welfare participation",,,4875000,5743366
01,3451|345|34|3,1.345101.930,אוטיסטים,Otistics,,,600000,1020011
3452,,1.345200.490,מפגרים מסגרות יום-השתת' הורים,"Retards daily activities, parents participation",,,20000,22667
3452,,1.345200.930,מפגרים במעונות,Retards in dormitories,,,523000,555385
3453,,1.345300.490,מפגרים הסעות - השתת' הורים,"Retards Transportation, Parents costs",,,40000,43828
3453,,1.345300.930,מפגרים - שירותים תומכים,,,,119750,160435
3463,,1.346300.930,עוורים - השתת' מ' רווחה,Blind- Ministry of Welfare participation,,,63000,128143
3464,,1.346400.930,עוורים- מפעלי שיקום,Blind rehabilitation and training employment center,,,114750,208864
3465,,1.346500.490,אחזקת נכים בפנימיות-השת' העירייה,,,,,4437
3465,,1.346500.930,נכים בפנימיות,,,,2471250,2654829
3466,,1.346600.930,מוגבלים,,,,169500,201758
3467,,1.346700.490,הסעות נכים השתת' הורים,,,,,
3467,,1.346700.930,הסעות נכים,,,,,
01,3467|346|34|3,1.346701.490,מעון שחר- הכנסות עצמיות,,,,,15872.06
01,3467|346|34|3,1.346701.930,מעון שחר נכים,,,,150000,230009.01
02,3467|346|34|3,1.346702.930,תוכניות שיקום לנכים,,,,326250,271721
3468,346|34|3,1.346800.930,מרכזי יום שיקומיים,,,,145500,188275
02,3468|346|34|3,1.346802.930,נכים שיקום,,,,45000,35650
3471,,1.347100.930,נערות במצוקה,,,,93750,113744
01,3471|347|34|3,1.347101.490,טיפול בנוער ובצעירים,,,,,
01,3471|347|34|3,1.347101.930,טיפול בנוער ובצעירים,,,,45000,47277
3472,347|34|3,1.347200.930,חסות ארצי ומקומי,,,,,
3473,,1.347300.490,מלחמה בסמים,,,,,54500
3473,,1.347300.930,מלחמה בסמים - משרד הרווחה,,,,54750,71952
3474,,1.347400.930,ילדים במפתנים ממשלתי,,,,85500,107372
3482,348|34|3,1.348200.930,קהילה- נפגעי תאונות דרכים,,,,,1931
3483,,1.348300.920,מתנדבים - משרד החינוך,,,,,56000
3483,,1.348300.930,מתנדבים - משרד הרווחה,,,,15000,14619
3484,,1.348400.930,"שי""ל",Citizens Advice Bureau,,,,500
349,,1.349000.490,טיפול בעולים  - השתת' הורים,New immigrants activities - income from particpators,,,,
349,,1.349000.930,טפול עולים,New immigrants activities,,,196500,247331
36,,1.360000.690,קליטה הכנסות עצמיות,Departmnet of Absorption- municipal income ,,,20000,45330
36,,1.360000.700,קהילה אתיופית - תרומות,Ethiopian comunity- donation,,,,90327
36,,1.360000.910,השתתפות ממשלה,Governmnet funding,,,,10250
36,,1.360000.950,השת. מ.הקליטה עולים פרוייקטים,M. Absorption funding- New imigrant projects,,,187500,200758.5
36,,1.360000.951,מצ'ינג קהילה אתיופית -  מ.קליטה,Ethiopian comunity- matching by m,,,75000,43411
37,,1.370000.490,איכות הסביבה-הכנסות עצמיות, environmental department-municipal income,,,,30890.75
37,,1.370000.900,איכות הסביבה-השתת' המשרד, environmental department-government funding,,,126000,73102
4131,,1.413100.210,מים כללי צריכה שוטפת,Water - genral usage,,,17000000,17418607.93
4132,,1.413200.210,מים פיגורים,water-Arrears,,,1500000,1559306.48
4133,413|41|4,1.413300.210,אגרות מדי מים,Water meter fees,,,40000,66608
4133,413|41|4,1.413300.290,מים - היטל בצורת,Water -Drought fee,,,,7819.5
4133,413|41|4,1.413300.295,מים- השתת' רשות המים,Water authority funding,,,,44425
4133,413|41|4,1.413300.800,אגרות מים בעלים,Water- house owner fees,,,690841,690841
433,,1.433000.640,הכנסות משכירות,Water-rental income,,,700000,588630.07
472,,1.472000.210,אגרות ביוב שוטף,Water- Sewerage fees-genral,,,5800000,6325062.17
472,,1.472000.800,אגרות ביוב בעלים,,,,587994,587994
4722,472|47|4,1.472200.210,ביוב פגורים,,,,700000,654147.49
474,,1.474000.210,השתתפות עירית שפרעם ת.שאיבה,,,,300000,599742.02
474,,1.474000.220,השתת' עיריית חיפה(ת.שאיבה),,,,54000,
474,,1.474000.800,השתתפות תאגיד מים וביוב,,,,,
474,,1.474000.810,תאגיד מים-הלוואת בעלים,,,,,
513,,1.513000.662,הכנסות משנים קודמות,,,,,15035
5911,591|59|5,1.591100.910,מענק לכיסוי גרעון,,,,,
594,59|5,1.594000.490,רווחת העובד - הכנסות,Employee wellfare - income,,,,
594,59|5,1.594000.990,"הכנסות בצ""מ משרדי ממשלה",,,,,
6111,,1.611100.110,ראש הרשות וסגניו - שכר,,,,1222481,1252673.85
6111,,1.611100.120,תוספות שאינן נכללות,,,,,
6111,,1.611100.181,שכר הפרשות סוציאליות,,,,,
6111,,1.611100.182,שכר מסים ועלויות,,,,,
6111,,1.611100.320,שכר נבחרים פיצויים,,,,,
6111,,1.611100.511,ראש הרשות ומועצה כיבודים,,,,20000,24398.82
6111,,1.611100.531,ראש הרשות-רכב דלק,,,,16500,20849.76
6111,,1.611100.532,ראש הרשות-רכב תיקונים,,,,4000,3838.92
6111,,1.611100.534,ראש הרשות-רכב ליסינג,,,,58000,48528.43
6111,,1.611100.541,ראש הרשות וסגניו-סלולרי,,,,25000,24982.89
6111,,1.611100.810,ראש הרשות וסגניו- מתנות והשתתפויות,,,,40000,54999.53
6111,,1.611100.811,תמיכות ועדה מויין מחדש,,,,,
6111,,1.611100.812,"תמיכה גנ""י מויין מחדש",,,,,
612,,1.612000.110,מבקר הרשות - שכר,,,,492302,508959.94
612,,1.612000.120,תוספות שאינן נכללות,,,,,
612,,1.612000.181,שכר הפרשות סוצ,,,,,
612,,1.612000.182,שכר מסים ועלויות,,,,,
612,,1.612000.521,מבקר-השתלמויות,,,,2500,
612,,1.612000.531,מבקר-רכב דלק,,,,11000,17602.82
612,,1.612000.532,מבקר-רכב תיקונים,,,,1000,2949.79
612,,1.612000.534,מבקר-רכב ליסינג,,,,50000,48769.01
612,,1.612000.541,מבקר-טלפון סלולרי,,,,6000,5478.09
612,,1.612000.780,מבקר- הוצ' שונות,,,,15000,14228.51
613,,1.613000.110,מזכירות - שכר,,,,1541156,1576954.94
613,,1.613000.120,מזכירות שכר - תוספות שאינן נכללות,,,,,
613,,1.613000.130,מזכירות שכר - שעות נוספות,,,,73165,135515.15
613,,1.613000.181,מזכירות שכר - הפרשות סוצ,,,,,
613,,1.613000.182,מזכירות שכר -  מסים ועלויות,,,,,
613,,1.613000.320,מזכירות שכר - פיצויים,,,,,
613,,1.613000.420,מזכירות- אחזקה ותיקונים,,,,18000,31457.45
613,,1.613000.430,מזכירות-חשמל,,,,77000,82784.19
613,,1.613000.432,מזכירות- מים וביוב,,,,28000,29774.8
613,,1.613000.440,מזכירות ביטוח,,,,100000,77582
613,,1.613000.470,מזכירות-ציוד משרדי,,,,25000,26774.13
613,,1.613000.511,מזכירות כיבודים,,,,45000,46458.28
613,,1.613000.512,מזכירות הוצ' נסיעות,,,,5000,6727.03
613,,1.613000.520,מזכירות ספרות מקצועית,,,,20000,16396.89
613,,1.613000.531,מזכירות- רכבים דלק,,,,37500,41166.79
