PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
3123,312|31|3,1.312300.926,"שכ""ד גנ""י ט.חובה ",rent for nursery kindergardens,,,60000,155000
02,3123|312|31|3,1.312302.920,השתת' מ.חינוך - מעגן ,Ministry of education share - Ma'agan,,,0,0
3132,313|31|3,1.313200.420,"השתת' הורים הזנה יוח""א ",Parents share- long study day,,,30000,178000
3132,313|31|3,1.313200.740,השתת' מפעל הפיס-יסודי א ,lottery share- elementary A ,,,0,0
3132,313|31|3,1.313200.920,שרתים-יסודי חורה א' ,Hura Alef elementary school - janitors,,,235000,224000
3132,313|31|3,1.313200.921,מזכירים-יסודי חורה א' ,Hura Alef elementary school - secretaries,,,75000,78000
3132,313|31|3,1.313200.922,אגרת שיכפול יסודי חורה א' ,Hura Alef elementary shcool - reproduction fees,,,10000,12000
3132,313|31|3,1.313200.923,תשלום הורים חומרים חורה א ,Hura Alef elementary shcool - parents' materials fees,,,18000,17000
3132,313|31|3,1.313200.925,"מנב""ס מזכירים חורה א ",Hura Alef elementary shcool - school management system,,,0,0
3132,313|31|3,1.313200.926,פדיון חופשה ש+מ-יסודי א' ,Hura Alef elementary shcool - vacation days' redemption,,,0,0
3132,313|31|3,1.313200.927,אגרת תלמידי חוץ-יסודי א' ,Hura Alef elementary school - exterior students' fees,,,75000,0
3132,313|31|3,1.313200.929,השתת' מ.חינוך - שונות ,Ministry of Education share - misc,,,34000,0
01,3132|313|31|3,1.313201.420,השתת' הורים הזנת יוחא-אלע ,Parents share- long study day (meals),,,80000,37000
01,3132|313|31|3,1.313201.920,שרתים- יסודי אלעטאונה ,Elatawneh elementary school - janitors,,,370000,363000
01,3132|313|31|3,1.313201.921,מזכירים-יסודי אלעטאונה ,Elatawneh elementary school - secretaries,,,115000,120000
01,3132|313|31|3,1.313201.922,אגרת שיכפול יסודי אלעטאונ ,Elatawneh elementary shcool - reproduction fees,,,68000,14000
01,3132|313|31|3,1.313201.923,תשלום הורים חומרים-אלעטונ ,Elatawneh elementary shcool - parents' materials fees,,,32000,29000
01,3132|313|31|3,1.313201.924,חוק שילוב סייעות-בודדות ,Elatawneh elementary shcool - class assistants,,,410000,545000
01,3132|313|31|3,1.313201.925,"מנב""ס ביה""ס אלעטאונה ",Elatawneh elementary shcool - school management system,,,0,0
01,3132|313|31|3,1.313201.927,אגרת תלמידי חוץ עטאונה ,Elatawneh elementary shcool - vacation days' redemption,,,33000,0
01,3132|313|31|3,1.313201.929,"שח""פ ביה""ס אלעטאונה ",Elatawneh elementary school - social educational integration plan,,,0,0
02,3132|313|31|3,1.313202.420,"השתת' הורים הזנה יוח""א ",Parents share- long study day (meals),,,65000,75000
02,3132|313|31|3,1.313202.920,שרתים-יסודי חורה ב' ,Hura Beit elementary shcool - janitors,,,320000,341000
02,3132|313|31|3,1.313202.921,מזכירים-יסודי חורה ב' ,Hura Beit elementary shcool  - secretaries,,,100000,104000
02,3132|313|31|3,1.313202.922,אגרת שיכפול-יסודי חורה ב' ,Hura Beit elementary shcool - reproduction fees,,,12000,17000
02,3132|313|31|3,1.313202.923,תשלום הורים חומרים-חורה ב ,Hura Beit elementary shcool elementary shcool - parents' materials fees,,,25000,24000
02,3132|313|31|3,1.313202.924,סייעות כיתתיות אלמגד ,Hura Beit elementary shcool - class assistants,,,85000,89000
02,3132|313|31|3,1.313202.925,"מנב""ס מזכירים אלמג'ד ",Hura Beit elementary shcool - school management system,,,0,0
02,3132|313|31|3,1.313202.927,אגרת תלמידי חוץ-אלמג'ד ,Hura Beit elementary shcool - exterior students' fees,,,50000,0
02,3132|313|31|3,1.313202.929,"השתת' מ.חינוך תל""ן ",Ministry of education share - extra curriculum,,,0,0
03,3132|313|31|3,1.313203.420,"השתת' הורים-הזנת יוח""א ",Parents share- long study day (meals),,,90000,26000
03,3132|313|31|3,1.313203.920,"שרתים בי""ס אלביאדר ",Elbiadar elementary school - janitors,,,427000,468000
03,3132|313|31|3,1.313203.921,מזכירים יסודי אלביאדר,Elbiadar  elementary school - secretaries,,,136000,151000
03,3132|313|31|3,1.313203.922,אגרת שכפול ,Elbiadar  elementary shcool - reproduction fees,,,17000,23000
03,3132|313|31|3,1.313203.923,תשלום הורים -חומרים ,Elbiadar  elementary shcool - parents' materials fees,,,40000,38000
03,3132|313|31|3,1.313203.924,סייעות כיתתיות אלביאדר ,Elbiadar  elementary shcool - class assistants,,,42000,45000
03,3132|313|31|3,1.313203.925,"מנב""ס מזכירים אלביאדר ",Elbiadar  elementary shcool - school management system,,,0,7000
03,3132|313|31|3,1.313203.927,אגרת תלמידי חוץ -אלביאדר ,Elatawneh elementary school - exterior students' fees,,,153000,0
03,3132|313|31|3,1.313203.929,"שח""פ ביה""ס אלביאדר ",Elatawneh elementary school - social educational integration plan,,,0,15000
04,3132|313|31|3,1.313204.420,"השתת' הורים הזנת יוח""א-אנ ",Parents share- long study day (meals),,,50000,0
04,3132|313|31|3,1.313204.920,שרתים ,Elandalas school - janitors,,,260000,289000
04,3132|313|31|3,1.313204.921,מזכירים ,Elandalas school - secrataries,,,80000,92000
04,3132|313|31|3,1.313204.922,אגרת שכפול ,Elandalas school - reproduction fees,,,10000,15000
04,3132|313|31|3,1.313204.923,תשלומי הורים חומרים ,Elandalas school - parents' materials fees,,,20000,23000
04,3132|313|31|3,1.313204.925,פדיון חופשה+ש.מ. ,Elandalas school - vacation days redemption,,,0,0
04,3132|313|31|3,1.313204.927,אגרת תלמידי חוץ-אלאנדלוס ,Elandalas school - exterior students' fees,,,50000,0
04,3132|313|31|3,1.313204.929,השתת' מ.חינוך שונות ,Elandalas school(?) - Ministry of Education share - misc,,,0,33000
05,3132|313|31|3,1.313205.420,השתת' הורים הזנה ,Parents share- meals?,,,20000,13000
05,3132|313|31|3,1.313205.740,השתת' מ.פיס ציוד ורהוט ,lottery fund (mifal hapais) share - equipment and  furniture ,,,0,35000
05,3132|313|31|3,1.313205.920,שרתים - אלזהרא ,Elzaharaa school - janitors,,,195000,248000
05,3132|313|31|3,1.313205.921,מזכירים - אלזהרא ,Elzaharaa school - secretaries,,,60000,84000
05,3132|313|31|3,1.313205.922,אגרת שכפול יסודי - אלזהרא ,Elzaharaa school - reproduction fees,,,0,13000
05,3132|313|31|3,1.313205.923,תשלומי הורים חומרים - אלזהרא,Elzaharaa school - parents' materials fees,,,15000,17000
05,3132|313|31|3,1.313205.924,סייעות כיתתיות - אלזהרא ,Elzaharaa shcool - class assistants,,,0,11000
05,3132|313|31|3,1.313205.925,פדיון חופשה+ש.מ ,Elzaharaa school - vacation days redemption,,,0,0
05,3132|313|31|3,1.313205.927,אגרת תלמידי חוץ-אלזהרא ,Elzaharaa school - exterior students' fees,,,30000,0
05,3132|313|31|3,1.313205.929,השתת' מ.חינוך שונות ,Elzaharaa school(?) - Ministry of Education share - misc,,,0,56000
3133,313|31|3,1.313300.730,השתת' מוסד לביטוח לאומי ,social security share,,,0,0
3133,313|31|3,1.313300.740,השתת' מפעל הפיס-ח.מיוחד ,"social security share- special education 
 ",,,0,0
3133,313|31|3,1.313300.920,"שרתים בי""ס חינוך מיוחד ",Special education school - servers,,,191000,239000
3133,313|31|3,1.313300.921,"מזכירים בי""ס חינוך מיוחד ",Special education school - secretaries,,,65000,87000
3133,313|31|3,1.313300.922,אגרת שכפול-חינןך מיוחד ,Special education school - reproduction fees,,,9000,11000
3133,313|31|3,1.313300.923,תש' הורים חומרים-ח.מיוחד ,Special education school - parents' materials fees,,,6000,6000
3133,313|31|3,1.313300.924,"סייעות כיתתיות ח""מ ",Special education school - class assistants,,,1127000,1390000
3133,313|31|3,1.313300.925,פידיון חופשה ש+מ ,Special education school - vacation days redemption,,,1000,0
3133,313|31|3,1.313300.926,"הזנת יוח""א ח""מ ",Special education school - long study days,,,220000,267000
3133,313|31|3,1.313300.927,אגרת תלמידי חוץ ,Special education school - exterior students' fees,,,636000,1247000
3133,313|31|3,1.313300.928,השתת' מ.חינוך שונות ,Special education school(?) - Ministry of Education share - misc,,,0,21000
3133,313|31|3,1.313300.929,"שירותי היקף- ח""מ ",Peripherial Services - special education,,,18000,24000
01,3133|313|31|3,1.313301.920,ה.נלוות ח.מיוחד ערבי ,Arab special education - additional expenses,,,80000,93000
01,3133|313|31|3,1.313301.922,"השתת' מ.חינוך הצטיידות ח""מ ",Ministry of education share - special education - equipment,,,0,162000
01,3133|313|31|3,1.313301.926,"השתת' מ.חינוך שכ""ד ח""מ ",Ministry of education share - special education - rent,,,75000,0
02,3133|313|31|3,1.313302.920,השתת' מ.חינוך ,Ministry of education share - special education,,,0,17000
02,3133|313|31|3,1.313302.921,"מזכירים -בי""ס אלופפא ",Elwafaa school - janitors,,,0,11000
02,3133|313|31|3,1.313302.922,"אגרת שכפול - בי""ס אלופפא ",Elwafaa school - reproduction fees,,,0,3000
02,3133|313|31|3,1.313302.923,תשלומי הורים חומרים ,Elwafaa school - parents' materials fees,,,0,0
02,3133|313|31|3,1.313302.924,סייעות כיתתיות אלופאא ,Elwafaa shcool - class assistants,,,0,228000
02,3133|313|31|3,1.313302.925,"מנב""ס מזכירים אוטסטים ",Elwafaa school - secretaries,,,0,0
02,3133|313|31|3,1.313302.926,"השתת' מ.חינוך הזנת יוח""א ",Elwafaa school - Ministry of education share - long study day,,,0,0
02,3133|313|31|3,1.313302.929,השתת' משרד חינוך שונות ,Elwafaa school(?) - Ministry of Education share - misc,,,0,16000
02,3133|313|31|3,1.313302.930,"כ""א לחינוך מיוחד ",,,,60000,36000
3134,313|31|3,1.313400.920,השתת' מ.חינוך מרכז מחוננים ,School for gifted children- Ministry of Education share,,,140000,24000
3134,313|31|3,1.313400.921,מזכירים - מחוננים ,School for gifted children- secretaries,,,0,7000
3134,313|31|3,1.313400.925,"מנב""ס מזכירים מחוננים ",School for gifted children- school management system,,,0,0
3136,313|31|3,1.313600.920,"שרתים-מתי""א ",Local Resource Center for Special Education Services - janitors,,,43000,66000
3136,313|31|3,1.313600.921,"מזכירים-מתי""א ",Local Resource Center for Special Education Services - secretaries,,,86000,132000
3136,313|31|3,1.313600.922,"אגרת שיכפול-מתי""א ",Local Resource Center for Special Education Services - ,,,0,65000
3136,313|31|3,1.313600.929,השתת' מ.חינוך שונות ,Local Resource Center for Special Education Services(?) - Ministry of Education share - misc,,,0,69000
314,31|3,1.314000.740,השתת' מפעל הפיס-אלסלאם ,lottery fund (mifal hapais) share-elsalam,,,0,0
314,31|3,1.314000.920,"סל תלמיד חט""ב )ש+מ( ",Student basket - Rabin intermediate school,,,615000,1294000
3152,315|31|3,1.315200.920,"שכ""ל על יסודי - עמל ",Amal highschool - enrollment fees,,,2075000,2075000
01,3152|315|31|3,1.315201.920,"שכ""ל על יסודי - עתיד אלנור ",Atid Alnur highschool - enrollment fees,,,3925000,3925000
02,3152|315|31|3,1.315202.920,"שכ""ל על יסודי - סכנין ",Sakhnin highschool - enrollment fees,,,1800000,1800000
03,3152|315|31|3,1.315203.920,"רכב מנהלים בי""ס על יסודי ",Manager vehicle - high school,,,0,0
03,3152|315|31|3,1.315203.923,תשלומי הורים חומרים ,Parents' payments for materials,,,0,0
04,3152|315|31|3,1.315204.740,השתת' מפעל הפיס ,lottery fund (mifal hapais) share,,,0,0
04,3152|315|31|3,1.315204.920,"שכ""ל על יסודי - אלסלאם ",Elsalam highschool - enrollment fees,,,2000000,1387000
04,3152|315|31|3,1.315204.921,"קרן השתלמות לשכ""ל ",Study fund for enrollment fees,,,0,62000
04,3152|315|31|3,1.315204.922,אגרת שיכפול פר תלמיד ,reproduction fees per sutendes,,,0,16000
04,3152|315|31|3,1.315204.923,"תשלום הורים חומרים-חט""ב ",parents' materials fees - intermediate school,,,0,36000
04,3152|315|31|3,1.315204.924,"החזרה שכ""ל למורים ",enrollment fees reimbursements for teachers,,,0,26000
04,3152|315|31|3,1.315204.925,"רכב מנהלים בי""ס ע""י ",Manager vehicle - high school,,,0,9000
04,3152|315|31|3,1.315204.926,גמול טיול-חוץ בית ,outdoor trip reward,,,0,25000
04,3152|315|31|3,1.315204.927,אגרת תלמידי חוץ ,,,,75000,0
04,3152|315|31|3,1.315204.928,דמי שתיה ,,,,0,1000
04,3152|315|31|3,1.315204.929,"שונות - גמיול הל""ל ",,,,0,80000
3171,317|31|3,1.317100.920,"קב""ט מוסדות חינוך ",,,,35000,38000
3173,317|31|3,1.317300.920,"שפ""י)פסיכולוגים חינוכיים( ",,,,820000,825000
3173,317|31|3,1.317300.921,"שפ""י)הדרכה( ",,,,0,18000
3173,317|31|3,1.317300.929,הכנסות שונות ,,,,0,0
3174,317|31|3,1.317400.990,משרד הבריאות ,,,,130000,142000
3176,317|31|3,1.317600.920,רווחה חינוכית-מ.חינוך ,,,,120000,25000
01,3176|317|31|3,1.317601.920,"השתת' מ חינוך שח""ר תוכנית או",,,,140000,0
3177,317|31|3,1.317700.920,"קב""ס ",,,,150000,96000
01,3178|317|31|3,1.317801.920,הסעות דרום ,,,,2100000,3117000
02,3178|317|31|3,1.317802.920,הסעות חינוך מיוחד דרום ,,,,600000,669000
03,3178|317|31|3,1.317803.920,"לווי הסעות ח""מ-מוסד ",,,,350000,409000
3179,317|31|3,1.317900.920,מדריכים לקידום נוער ,,,,0,0
01,3179|317|31|3,1.317901.920,שיפוצים בתי ספר ,,,,170000,183000
05,3179|317|31|3,1.317905.920,הכנסות שונות ,,,,60000,34000
07,3179|317|31|3,1.317907.920,"מוביל לבי""ס-מניעת סמים ",,,,0,9000
07,3179|317|31|3,1.317907.921,חותם-הסכם מיקרוסופט ,,,,0,16000
07,3179|317|31|3,1.317907.922,"ציוד ראשוני לגנ""י-יוח""א ",,,,0,58000
07,3179|317|31|3,1.317907.940,השתת' חינוך מניעת סמים ואלכה,,,,0,0
01,322|32|3,1.322001.940,"השתת' משרד המדע,תרבות וספורט",,,,0,100000
324,32|3,1.324000.740,"השתת' מ.הפיס - מתנ""ס ",lottery fund (mifal hapais) share- cultural center,,,0,0
324,32|3,1.324000.910,"השתת' מ.פנים מתנ""ס ",,,,0,0
3281,328|32|3,1.328100.940,השתת' מ.חינוך רכז השכלה ק.נ,,,,45000,83000
3282,328|32|3,1.328200.940,השתת' מ.חינוך - נוער ,,,,50000,48000
3293,329|32|3,1.329300.790,השתת' מועצה להסדר ההימורי ,gambling council's share,,,0,0
3293,329|32|3,1.329300.940,השתת' מ.חינוך פ.ספורט ,,,,120000,126000
01,3293|329|32|3,1.329301.940,משרד המדע עיר פעילה ובריאה ,,,,0,0
3299,329|32|3,1.329900.490,הכנסות ספורט ,income from sports,,,0,0
341,34|3,1.341000.930,שכר עובדי המחלקה ,,,,593000,473000
03,341|34|3,1.341003.930,פעולות אירגוניות ,,,,0,17000
3422,342|34|3,1.342200.930,משפחות במצוקה בקהילה ,,,,36000,31000
03,3422|342|34|3,1.342203.930,טיפול באלכהולסטים ,,,,7000,7000
04,3422|342|34|3,1.342204.930,סיוע למשפחות עם ילדי א ,,,,39000,65000
3426,342|34|3,1.342600.930,מרכז טיפול באלימות ,,,,0,19000
20,3426|342|34|3,1.342620.930,סיוע בהוצאות אבל ,,,,0,0
3435,343|34|3,1.343500.930,פעולות קהילתיות לילד ,,,,0,0
01,3435|343|34|3,1.343501.930,טיפול בילד בקהילה ,,,,0,166000
03,3435|343|34|3,1.343503.930,ת.לאומית ילד ונוער ,,,,0,91000
04,3435|343|34|3,1.343504.930,יצירת קשר הורים - ילדי ב ,,,,0,2000
05,3435|343|34|3,1.343505.930,טיפול במשפחות אומנה יומית ,,,,37000,0
06,3435|343|34|3,1.343506.930,מועדניות ביתיות ,,,,210000,0
07,3435|343|34|3,1.343507.990,תוכנית לאומית מ.בריאות ,,,,0,0
3438,343|34|3,1.343800.930,אחזקת ילדים בפנימיות ,,,,371000,340000
01,3438|343|34|3,1.343801.930,טיפול במשפחות אומנה ,,,,0,133000
3439,343|34|3,1.343900.930,ילדים מעון יום ,,,,387000,782000
01,3439|343|34|3,1.343901.990,"מ.יום רשויות-תמ""ת)משפחתון ",,,,120000,167000
3444,344|34|3,1.344400.930,טיפול בזקן בקהילה ,,,,9000,8000
02,3444|344|34|3,1.344402.930,מועונים לזקנים ,,,,0,2000
03,3444|344|34|3,1.344403.930,נופשונים להבראה )לקשיש( ,,,,0,21000
04,3444|344|34|3,1.344404.930,מועדון חברתי לבוגרים א ,,,,0,19000
3451,345|34|3,1.345100.930,סידור מפגרים במוסדות ,,,,805000,962000
3452,345|34|3,1.345200.930,מפגרים במעון טיפולי ,,,,40000,50000
3453,345|34|3,1.345300.930,שרותים תומכים למפגר ,,,,8000,3000
01,3453|345|34|3,1.345301.930,נופשונים למפגר ,,,,2000,0
02,3453|345|34|3,1.345302.930,הסעות למ.יום למפגר ,,,,14000,14000
05,3453|345|34|3,1.345305.930,הסעות לאוטיסטים ,,,,1000,0
3454,345|34|3,1.345400.930,"מעשי""ם-מפעלי תעסוקה למ ",,,,33000,51000
01,3463|346|34|3,1.346301.930,הדרכת העוור ובני ביתו ,,,,5000,2000
03,3463|346|34|3,1.346303.930,מועדונים לעוור ,,,,0,2000
04,3463|346|34|3,1.346304.930,אחזקת נכים במשפחות אומנה ,,,,0,0
06,3463|346|34|3,1.346306.930,מפעלי שיקום לעיוור ,,,,0,0
3464,346|34|3,1.346400.930,מפעלי שיקום ,,,,0,0
3465,346|34|3,1.346500.930,אחזקת נכים בפנימיות ,,,,115000,119000
3466,346|34|3,1.346600.930,נכים-מס.יום לילד המוגב ,,,,46000,25000
01,3467|346|34|3,1.346701.930,שיקום נכים בקהילה-תעסוקה ,,,,0,0
02,3467|346|34|3,1.346702.930,מ.יום שיקומי לנכים ,,,,173000,181000
03,3467|346|34|3,1.346703.930,הסעות למ.יום שיקומי לנכים ,,,,0,77000
04,3467|346|34|3,1.346704.930,ליווי למ.יום שיקומי לנכים ,,,,0,18000
3471,347|34|3,1.347100.930,טיפול בנוער ובצעירים ,,,,12000,11000
02,3471|347|34|3,1.347102.930,מקלט לנשים מוכות ,,,,30000,83000
03,3471|347|34|3,1.347103.930,טיפול בנערות במצוקה ,,,,0,0
04,3471|347|34|3,1.347104.930,בתים חמים לנערות ,,,,0,0
3474,347|34|3,1.347400.930,שהות במקלט לנערות ,,,,0,1000
01,3482|348|34|3,1.348201.930,תוכנית עם הפנים לקהילה ,,,,0,142000
02,3482|348|34|3,1.348202.930,פיתוח ק.במגזר הכפרי ,,,,0,13000
3485,348|34|3,1.348500.930,עובדי שיקום שכונות ,,,,0,12000
379,37|3,1.379000.990,איכות הסביבה ,,,,0,0
4131,413|41|4,1.413100.210,אגרות מים שוטף ,Water Fee- fluent ,,,2690000,2099000
01,4131|413|41|4,1.413101.210,אגרת מים פיגורים ,Water Fee- delay,,,3300000,3078000
4133,413|41|4,1.413300.220,אגרת מוני מים ,water counter fees,,,110000,78000
47,4,1.470000.790,השתת' מוסדות אחרים ,other institutions' share,,,0,0
47,4,1.470000.990,השתת' אגרת ביוב מ.מ.י ,,,,1370000,0
472,47|4,1.472000.310,היטל ביוב ,sewer shares,,,0,0
513,51|5,1.513000.510,החזר הוצאות ש.ק. ,,,,30000,236000
513,51|5,1.513000.590,"החזר ב""ל-דמי פגיעה ",,,,5000,1000
5991,599|59|5,1.599100.910,מענק לכסוי גרעון ,,,,0,320000
6111,611|61|6,1.611100.110,השכר הקובע ,,,,722000,720000
6111,611|61|6,1.611100.120,תוספות שאינן נכללות בש ,,,,23000,37000
6111,611|61|6,1.611100.140,החזר הוצאות ,,,,200000,221000
6111,611|61|6,1.611100.181,הפרשות סוציאליות ,,,,216000,223000
6111,611|61|6,1.611100.182,מיסים ועלויות ,,,,73000,75000
6111,611|61|6,1.611100.441,ביטוח ,,,,2000,1000
6111,611|61|6,1.611100.511,אירוח וכיבוד ,,,,0,1000
6111,611|61|6,1.611100.521,השתלמויות ,,,,27000,30000
6111,611|61|6,1.611100.522,ספרות מקצועית ועתונים ,,,,0,0
6111,611|61|6,1.611100.523,דמי חבר באירגונים ,,,,19000,18000
6111,611|61|6,1.611100.534,רכישת מתנות ,,,,0,0
6111,611|61|6,1.611100.540,הוצאות תקשורת ,,,,7000,7000
6111,611|61|6,1.611100.550,הוצאות פרסום ,,,,0,0
6111,611|61|6,1.611100.580,הוצאות אחרות ,,,,2000,2000
6111,611|61|6,1.611100.731,"דלק - יו""ר ",,,,0,0
612,61|6,1.612000.110,השכר הקובע ,,,,110000,125000
612,61|6,1.612000.120,תוספות שאינן נכללות בש ,,,,2000,2000
612,61|6,1.612000.140,החזר הוצאות ,,,,22000,21000
612,61|6,1.612000.181,הפרשות סוציאליות ,,,,32000,36000
612,61|6,1.612000.182,מיסים ועלויות ,,,,10000,11000
613,61|6,1.613000.110,השכר הקובע ,,,,896000,1050000
613,61|6,1.613000.120,תוספות שאינן נכללות בשכר ,,,,31000,47000
613,61|6,1.613000.130,שעות נוספות ,,,,14000,41000
613,61|6,1.613000.140,החזר הוצאות ,,,,303000,337000
613,61|6,1.613000.181,הפרשות סוציאליות ,,,,239000,287000
613,61|6,1.613000.182,מיסים ועלויות ,,,,95000,112000
613,61|6,1.613000.320,פיצויים ,,,,0,0
613,61|6,1.613000.431,חשמל ,,,,50000,45000
613,61|6,1.613000.432,מים ,,,,30000,42000
613,61|6,1.613000.433,חומרי נקיון ,,,,0,0
613,61|6,1.613000.434,שרותי נקיון ,,,,25000,27000
613,61|6,1.613000.470,ציוד משרדי מתכלה ,,,,25000,61000
613,61|6,1.613000.510,כיבוד ללא עודפות ,,,,23000,25000
613,61|6,1.613000.511,אירוח וכיבוד ,,,,10000,11000
613,61|6,1.613000.514,רכישת מתנות ,,,,25000,32000
613,61|6,1.613000.521,השתלמויות ,,,,20000,8000
613,61|6,1.613000.522,ספרות מקצועית ועותנים ,,,,3000,4000
613,61|6,1.613000.523,דמי חבר באירגונים ,,,,35000,33000
613,61|6,1.613000.540,הוצאות תקשורת ,,,,90000,116000
613,61|6,1.613000.550,הוצאות פרסום ,,,,30000,43000
613,61|6,1.613000.580,הוצאות ארגוניות/אחרות ,,,,17000,23000
613,61|6,1.613000.720,חומרים ,,,,1000,2000
613,61|6,1.613000.731,דלק ושמנים ,,,,40000,48000
613,61|6,1.613000.732,תיקונים ,,,,10000,19000
613,61|6,1.613000.733,רישוי וביטוח ,,,,15000,11000
613,61|6,1.613000.743,רכישת כלים ומכשור ,,,,1000,4000
613,61|6,1.613000.750,עבודות קבלניות ,,,,50000,76000
613,61|6,1.613000.751,שמירה בנין המועצה ,,,,95000,99000
613,61|6,1.613000.780,הוצאות שונות ,,,,9000,8000
613,61|6,1.613000.930,רכישת ציוד יסודי ,,,,20000,20000
613,61|6,1.613000.970,תש' הוצאות עודפות ,,,,25000,23000
617,61|6,1.617000.750,עבודות קבלניות ,,,,110000,111000
617,61|6,1.617000.751,הוצ' מישפטיות ,,,,100000,48000
619,61|6,1.619000.750,בחירות 8002 ,,,,0,0
621,62|6,1.621000.110,השכר הקובע ,,,,407000,423000
621,62|6,1.621000.120,תוספות שאינן נכללות בשכר ,,,,4000,8000
621,62|6,1.621000.140,החזר הוצאות ,,,,41000,43000
621,62|6,1.621000.181,הפרשות סוציאליות ,,,,64000,68000
621,62|6,1.621000.182,מיסים ועלויות ,,,,35000,36000
621,62|6,1.621000.320,פיצויים ,,,,0,0
621,62|6,1.621000.521,השתלמויות ,,,,5000,4000
621,62|6,1.621000.522,ספרות מקצועית ,,,,3000,3000
621,62|6,1.621000.523,דמי חבר באירגונים ,,,,0,2000
621,62|6,1.621000.540,הוצאות תקשורת ,,,,3000,3000
621,62|6,1.621000.750,עבודות קבלניות ,,,,12000,140000
621,62|6,1.621000.930,רכישת ציוד יסודי ,,,,0,0
6213,621|62|6,1.621300.750,עבודות קבלניות ,,,,465000,470000
6217,62|6,1.621700.570,מיכון ועיבוד ניתונים ,,,,350000,348000
623,62|6,1.623000.110,השכר הקובע ,,,,136000,151000
623,62|6,1.623000.120,תוספות שאינן נכללות בשכר ,,,,25000,31000
623,62|6,1.623000.130,שעות נוספות ,,,,2000,2000
623,62|6,1.623000.140,החזר הוצאות ,,,,49000,60000
623,62|6,1.623000.181,הפרשות סוציאליות ,,,,30000,38000
623,62|6,1.623000.182,מיסים ועלויות ,,,,16000,18000
623,62|6,1.623000.521,השתלמויות ,,,,0,0
623,62|6,1.623000.540,טלפון ,,,,0,1000
